year (AD) [1-1],age (BP) [1-1],red_color_intensity_units (missing) [1-1],year (AD) [2-1],age (BP) [2-1],ENSO_events (missing) [2-1]
-9706.27,11656.27,210,NA,NA,NA
-9707.28,11657.28,204,NA,NA,NA
-9708.29,11658.29,205,NA,NA,NA
-9709.29,11659.29,212,NA,NA,NA
-9710.3,11660.3,219,NA,NA,NA
-9711.31,11661.31,225,NA,NA,NA
-9712.32,11662.32,227,NA,NA,NA
-9713.32,11663.32,224,NA,NA,NA
-9714.33,11664.33,229,NA,NA,NA
-9715.34,11665.34,226,NA,NA,NA
-9716.35,11666.35,229,NA,NA,NA
-9717.35,11667.35,242,NA,NA,NA
-9718.36,11668.36,244,NA,NA,NA
-9719.37,11669.37,244,NA,NA,NA
-9720.38,11670.38,245,NA,NA,NA
-9721.38,11671.38,246,NA,NA,NA
-9722.39,11672.39,245,NA,NA,NA
-9723.4,11673.4,246,NA,NA,NA
-9724.4,11674.4,245,NA,NA,NA
-9725.41,11675.41,245,NA,NA,NA
-9726.42,11676.42,245,NA,NA,NA
-9727.43,11677.43,245,NA,NA,NA
-9728.43,11678.43,245,NA,NA,NA
-9729.44,11679.44,245,NA,NA,NA
-9730.45,11680.45,246,NA,NA,NA
-9731.46,11681.46,246,NA,NA,NA
-9732.46,11682.46,245,NA,NA,NA
-9733.47,11683.47,245,NA,NA,NA
-9734.48,11684.48,245,NA,NA,NA
-9735.49,11685.49,245,NA,NA,NA
-9736.49,11686.49,246,NA,NA,NA
-9737.5,11687.5,245,NA,NA,NA
-9738.51,11688.51,245,NA,NA,NA
-9739.51,11689.51,245,NA,NA,NA
-9740.52,11690.52,244,NA,NA,NA
-9741.53,11691.53,245,NA,NA,NA
-9742.54,11692.54,245,NA,NA,NA
-9743.54,11693.54,244,NA,NA,NA
-9744.55,11694.55,245,NA,NA,NA
-9745.56,11695.56,245,NA,NA,NA
-9746.57,11696.57,245,NA,NA,NA
-9747.57,11697.57,245,NA,NA,NA
-9748.58,11698.58,245,NA,NA,NA
-9749.59,11699.59,245,NA,NA,NA
-9750.6,11700.6,246,NA,NA,NA
-9751.6,11701.6,246,NA,NA,NA
-9752.61,11702.61,246,NA,NA,NA
-9753.62,11703.62,246,NA,NA,NA
-9754.63,11704.63,246,NA,NA,NA
-9755.63,11705.63,246,NA,NA,NA
-9756.64,11706.64,246,NA,NA,NA
-9757.65,11707.65,246,NA,NA,NA
-9758.65,11708.65,246,NA,NA,NA
-9759.66,11709.66,246,NA,NA,NA
-9760.67,11710.67,246,NA,NA,NA
-9761.68,11711.68,245,NA,NA,NA
-9762.68,11712.68,246,NA,NA,NA
-9763.69,11713.69,246,NA,NA,NA
-9764.7,11714.7,245,NA,NA,NA
-9765.71,11715.71,246,NA,NA,NA
-9766.71,11716.71,246,NA,NA,NA
-9767.72,11717.72,246,NA,NA,NA
-9768.73,11718.73,246,NA,NA,NA
-9769.74,11719.74,246,NA,NA,NA
-9770.74,11720.74,246,NA,NA,NA
-9771.75,11721.75,246,NA,NA,NA
-9772.76,11722.76,246,NA,NA,NA
-9773.76,11723.76,246,NA,NA,NA
-9774.77,11724.77,246,NA,NA,NA
-9775.78,11725.78,246,NA,NA,NA
-9776.79,11726.79,246,NA,NA,NA
-9777.79,11727.79,246,NA,NA,NA
-9778.8,11728.8,245,NA,NA,NA
-9779.81,11729.81,245,NA,NA,NA
-9780.82,11730.82,245,NA,NA,NA
-9781.82,11731.82,245,NA,NA,NA
-9782.83,11732.83,246,NA,NA,NA
-9783.84,11733.84,245,NA,NA,NA
-9784.85,11734.85,245,NA,NA,NA
-9785.85,11735.85,245,NA,NA,NA
-9786.86,11736.86,245,NA,NA,NA
-9787.87,11737.87,246,NA,NA,NA
-9788.88,11738.88,244,NA,NA,NA
-9789.88,11739.88,245,NA,NA,NA
-9790.89,11740.89,245,NA,NA,NA
-9791.9,11741.9,246,NA,NA,NA
-9792.9,11742.9,245,NA,NA,NA
-9793.91,11743.91,245,NA,NA,NA
-9794.92,11744.92,245,NA,NA,NA
-9795.93,11745.93,245,NA,NA,NA
-9796.93,11746.93,244,NA,NA,NA
-9797.94,11747.94,245,NA,NA,NA
-9798.95,11748.95,245,NA,NA,NA
-9799.96,11749.96,245,NA,NA,NA
-9800.96,11750.96,244,NA,NA,NA
-9801.97,11751.97,244,NA,NA,NA
-9802.98,11752.98,246,NA,NA,NA
-9803.99,11753.99,245,NA,NA,NA
-9804.99,11754.99,245,NA,NA,NA
-9806,11756,246,NA,NA,NA
-9807.01,11757.01,245,NA,NA,NA
-9808.01,11758.01,245,NA,NA,NA
-9809.02,11759.02,239,NA,NA,NA
-9810.03,11760.03,245,NA,NA,NA
-9811.04,11761.04,245,NA,NA,NA
-9812.04,11762.04,245,NA,NA,NA
-9813.05,11763.05,245,NA,NA,NA
-9814.06,11764.06,245,NA,NA,NA
-9815.07,11765.07,245,NA,NA,NA
-9816.07,11766.07,245,NA,NA,NA
-9817.08,11767.08,245,NA,NA,NA
-9818.09,11768.09,245,NA,NA,NA
-9819.1,11769.1,245,NA,NA,NA
-9820.1,11770.1,245,NA,NA,NA
-9821.11,11771.11,244,NA,NA,NA
-9822.12,11772.12,244,NA,NA,NA
-9823.12,11773.12,242,NA,NA,NA
-9824.13,11774.13,245,NA,NA,NA
-9825.14,11775.14,244,NA,NA,NA
-9826.15,11776.15,245,NA,NA,NA
-9827.15,11777.15,245,NA,NA,NA
-9828.16,11778.16,245,NA,NA,NA
-9829.17,11779.17,244,NA,NA,NA
-9830.18,11780.18,245,NA,NA,NA
-9831.18,11781.18,244,NA,NA,NA
-9832.19,11782.19,245,NA,NA,NA
-9833.2,11783.2,243,NA,NA,NA
-9834.21,11784.21,242,NA,NA,NA
-9835.21,11785.21,240,NA,NA,NA
-9836.22,11786.22,242,NA,NA,NA
-9837.23,11787.23,243,NA,NA,NA
-9838.24,11788.24,243,NA,NA,NA
-9839.24,11789.24,244,NA,NA,NA
-9840.25,11790.25,243,NA,NA,NA
-9841.26,11791.26,242,NA,NA,NA
-9842.26,11792.26,243,NA,NA,NA
-9843.27,11793.27,242,NA,NA,NA
-9844.28,11794.28,242,NA,NA,NA
-9845.29,11795.29,242,NA,NA,NA
-9846.29,11796.29,243,NA,NA,NA
-9847.3,11797.3,241,NA,NA,NA
-9848.31,11798.31,244,NA,NA,NA
-9849.32,11799.32,237,NA,NA,NA
-9850.32,11800.32,242,NA,NA,NA
-9851.33,11801.33,241,NA,NA,NA
-9852.34,11802.34,239,NA,NA,NA
-9853.35,11803.35,240,NA,NA,NA
-9854.35,11804.35,240,NA,NA,NA
-9855.36,11805.36,240,NA,NA,NA
-9856.37,11806.37,233,NA,NA,NA
-9857.37,11807.37,242,NA,NA,NA
-9858.38,11808.38,239,NA,NA,NA
-9859.39,11809.39,235,NA,NA,NA
-9860.4,11810.4,239,NA,NA,NA
-9861.4,11811.4,239,NA,NA,NA
-9862.41,11812.41,241,NA,NA,NA
-9863.42,11813.42,238,NA,NA,NA
-9864.43,11814.43,237,NA,NA,NA
-9865.43,11815.43,242,NA,NA,NA
-9866.44,11816.44,237,NA,NA,NA
-9867.45,11817.45,234,NA,NA,NA
-9868.46,11818.46,235,NA,NA,NA
-9869.46,11819.46,239,NA,NA,NA
-9870.47,11820.47,238,NA,NA,NA
-9871.48,11821.48,236,NA,NA,NA
-9872.49,11822.49,234,NA,NA,NA
-9873.49,11823.49,231,NA,NA,NA
-9874.5,11824.5,229,NA,NA,NA
-9875.51,11825.51,236,NA,NA,NA
-9876.51,11826.51,230,NA,NA,NA
-9877.52,11827.52,232,NA,NA,NA
-9878.53,11828.53,234,NA,NA,NA
-9879.54,11829.54,234,NA,NA,NA
-9880.54,11830.54,237,NA,NA,NA
-9881.55,11831.55,235,NA,NA,NA
-9882.56,11832.56,234,NA,NA,NA
-9883.57,11833.57,230,NA,NA,NA
-9884.57,11834.57,230,NA,NA,NA
-9885.58,11835.58,231,NA,NA,NA
-9886.59,11836.59,237,NA,NA,NA
-9887.6,11837.6,232,NA,NA,NA
-9888.6,11838.6,234,NA,NA,NA
-9889.61,11839.61,233,NA,NA,NA
-9890.62,11840.62,229,NA,NA,NA
-9891.62,11841.62,237,NA,NA,NA
-9892.63,11842.63,228,NA,NA,NA
-9893.64,11843.64,233,NA,NA,NA
-9894.65,11844.65,235,NA,NA,NA
-9895.65,11845.65,232,NA,NA,NA
-9896.66,11846.66,234,NA,NA,NA
-9897.67,11847.67,230,NA,NA,NA
-9898.68,11848.68,227,NA,NA,NA
-9899.68,11849.68,223,NA,NA,NA
-9900.69,11850.69,230,NA,NA,NA
-9901.7,11851.7,223,NA,NA,NA
-9902.71,11852.71,229,NA,NA,NA
-9903.71,11853.71,231,NA,NA,NA
-9904.72,11854.72,198,NA,NA,NA
-9905.73,11855.73,224,NA,NA,NA
-9906.73,11856.73,217,NA,NA,NA
-9907.74,11857.74,219,NA,NA,NA
-9908.75,11858.75,222,NA,NA,NA
-9909.76,11859.76,221,NA,NA,NA
-9910.76,11860.76,220,NA,NA,NA
-9911.77,11861.77,216,NA,NA,NA
-9912.78,11862.78,212,NA,NA,NA
-9913.79,11863.79,219,NA,NA,NA
-9914.79,11864.79,213,NA,NA,NA
-9915.8,11865.8,220,NA,NA,NA
-9916.81,11866.81,215,NA,NA,NA
-9917.82,11867.82,211,NA,NA,NA
-9918.82,11868.82,216,NA,NA,NA
-9919.83,11869.83,222,NA,NA,NA
-9920.84,11870.84,215,NA,NA,NA
-9921.85,11871.85,214,NA,NA,NA
-9922.85,11872.85,212,NA,NA,NA
-9923.86,11873.86,212,NA,NA,NA
-9924.87,11874.87,212,NA,NA,NA
-9925.87,11875.87,214,NA,NA,NA
-9926.88,11876.88,223,NA,NA,NA
-9927.89,11877.89,220,NA,NA,NA
-9928.9,11878.9,224,NA,NA,NA
-9929.9,11879.9,221,NA,NA,NA
-9930.91,11880.91,217,NA,NA,NA
-9931.92,11881.92,220,NA,NA,NA
-9932.93,11882.93,217,NA,NA,NA
-9933.93,11883.93,221,NA,NA,NA
-9934.94,11884.94,222,NA,NA,NA
-9935.95,11885.95,228,NA,NA,NA
-9936.96,11886.96,223,NA,NA,NA
-9937.96,11887.96,220,NA,NA,NA
-9938.97,11888.97,218,NA,NA,NA
-9939.98,11889.98,221,NA,NA,NA
-9940.98,11890.98,219,NA,NA,NA
-9941.99,11891.99,221,NA,NA,NA
-9943,11893,219,NA,NA,NA
-9944.01,11894.01,224,NA,NA,NA
-9945.01,11895.01,222,NA,NA,NA
-9946.02,11896.02,217,NA,NA,NA
-9947.03,11897.03,222,NA,NA,NA
-9948.04,11898.04,222,NA,NA,NA
-9949.04,11899.04,217,NA,NA,NA
-9950.05,11900.05,219,NA,NA,NA
-9951.06,11901.06,215,NA,NA,NA
-9952.07,11902.07,217,NA,NA,NA
-9953.07,11903.07,220,NA,NA,NA
-9954.08,11904.08,218,NA,NA,NA
-9955.09,11905.09,217,NA,NA,NA
-9956.1,11906.1,218,NA,NA,NA
-9957.1,11907.1,215,NA,NA,NA
-9958.11,11908.11,209,NA,NA,NA
-9959.12,11909.12,207,NA,NA,NA
-9960.12,11910.12,210,NA,NA,NA
-9961.13,11911.13,215,NA,NA,NA
-9962.14,11912.14,215,NA,NA,NA
-9963.15,11913.15,213,NA,NA,NA
-9964.15,11914.15,214,NA,NA,NA
-9965.16,11915.16,218,NA,NA,NA
-9966.17,11916.17,220,NA,NA,NA
-9967.18,11917.18,215,NA,NA,NA
-9968.18,11918.18,218,NA,NA,NA
-9969.19,11919.19,212,NA,NA,NA
-9970.2,11920.2,208,NA,NA,NA
-9971.21,11921.21,208,NA,NA,NA
-9972.21,11922.21,213,NA,NA,NA
-9973.22,11923.22,219,NA,NA,NA
-9974.23,11924.23,218,NA,NA,NA
-9975.23,11925.23,225,NA,NA,NA
-9976.24,11926.24,221,NA,NA,NA
-9977.25,11927.25,223,NA,NA,NA
-9978.26,11928.26,222,NA,NA,NA
-9979.26,11929.26,220,NA,NA,NA
-9980.27,11930.27,223,NA,NA,NA
-9981.28,11931.28,231,NA,NA,NA
-9982.29,11932.29,230,NA,NA,NA
-9983.29,11933.29,227,NA,NA,NA
-9984.3,11934.3,220,NA,NA,NA
-9985.31,11935.31,219,NA,NA,NA
-9986.32,11936.32,214,NA,NA,NA
-9987.32,11937.32,222,NA,NA,NA
-9988.33,11938.33,219,NA,NA,NA
-9989.34,11939.34,222,NA,NA,NA
-9990.34,11940.34,222,NA,NA,NA
-9991.35,11941.35,225,NA,NA,NA
-9992.36,11942.36,224,NA,NA,NA
-9993.37,11943.37,222,NA,NA,NA
-9994.37,11944.37,226,NA,NA,NA
-9995.38,11945.38,225,NA,NA,NA
-9996.39,11946.39,223,NA,NA,NA
-9997.4,11947.4,227,NA,NA,NA
-9998.4,11948.4,231,NA,NA,NA
-9999.41,11949.41,221,NA,NA,NA
-10000.42,11950.42,222,NA,NA,NA
-10001.43,11951.43,219,NA,NA,NA
-10002.43,11952.43,224,NA,NA,NA
-10003.44,11953.44,226,NA,NA,NA
-10004.45,11954.45,225,NA,NA,NA
-10005.46,11955.46,227,NA,NA,NA
-10006.46,11956.46,227,NA,NA,NA
-10007.47,11957.47,232,NA,NA,NA
-10008.48,11958.48,231,NA,NA,NA
-10009.48,11959.48,231,NA,NA,NA
-10010.49,11960.49,225,NA,NA,NA
-10011.5,11961.5,236,NA,NA,NA
-10012.51,11962.51,222,NA,NA,NA
-10013.51,11963.51,227,NA,NA,NA
-10014.52,11964.52,218,NA,NA,NA
-10015.53,11965.53,219,NA,NA,NA
-10016.54,11966.54,225,NA,NA,NA
-10017.54,11967.54,221,NA,NA,NA
-10018.55,11968.55,225,NA,NA,NA
-10019.56,11969.56,224,NA,NA,NA
-10020.57,11970.57,226,NA,NA,NA
-10021.57,11971.57,220,NA,NA,NA
-10022.58,11972.58,224,NA,NA,NA
-10023.59,11973.59,217,NA,NA,NA
-10024.59,11974.59,224,NA,NA,NA
-10025.6,11975.6,219,NA,NA,NA
-10026.61,11976.61,225,NA,NA,NA
-10027.62,11977.62,232,NA,NA,NA
-10028.62,11978.62,232,NA,NA,NA
-10029.63,11979.63,230,NA,NA,NA
-10030.64,11980.64,222,NA,NA,NA
-10031.65,11981.65,217,NA,NA,NA
-10032.65,11982.65,224,NA,NA,NA
-10033.66,11983.66,215,NA,NA,NA
-10034.67,11984.67,225,NA,NA,NA
-10035.68,11985.68,224,NA,NA,NA
-10036.68,11986.68,227,NA,NA,NA
-10037.69,11987.69,226,NA,NA,NA
-10038.7,11988.7,227,NA,NA,NA
-10039.71,11989.71,228,NA,NA,NA
-10040.71,11990.71,227,NA,NA,NA
-10041.72,11991.72,223,NA,NA,NA
-10042.73,11992.73,228,NA,NA,NA
-10043.73,11993.73,215,NA,NA,NA
-10044.74,11994.74,210,NA,NA,NA
-10045.75,11995.75,215,NA,NA,NA
-10046.76,11996.76,212,NA,NA,NA
-10047.76,11997.76,223,NA,NA,NA
-10048.77,11998.77,219,NA,NA,NA
-10049.78,11999.78,218,NA,NA,NA
-10050.79,12000.79,222,NA,NA,NA
-10051.79,12001.79,221,NA,NA,NA
-10052.8,12002.8,219,NA,NA,NA
-10053.81,12003.81,222,NA,NA,NA
-10054.82,12004.82,223,NA,NA,NA
-10055.82,12005.82,149,NA,NA,NA
-10056.83,12006.83,225,NA,NA,NA
-10057.84,12007.84,222,NA,NA,NA
-10058.84,12008.84,227,NA,NA,NA
-10059.85,12009.85,223,NA,NA,NA
-10060.86,12010.86,225,NA,NA,NA
-10061.87,12011.87,237,NA,NA,NA
-10062.87,12012.87,232,NA,NA,NA
-10063.88,12013.88,228,NA,NA,NA
-10064.89,12014.89,228,NA,NA,NA
-10065.9,12015.9,230,NA,NA,NA
-10066.9,12016.9,231,NA,NA,NA
-10067.91,12017.91,230,NA,NA,NA
-10068.92,12018.92,226,NA,NA,NA
-10069.93,12019.93,224,NA,NA,NA
-10070.93,12020.93,223,NA,NA,NA
-10071.94,12021.94,224,NA,NA,NA
-10072.95,12022.95,224,NA,NA,NA
-10073.95,12023.95,224,NA,NA,NA
-10074.96,12024.96,223,NA,NA,NA
-10075.97,12025.97,222,NA,NA,NA
-10076.98,12026.98,230,NA,NA,NA
-10077.98,12027.98,230,NA,NA,NA
-10078.99,12028.99,228,NA,NA,NA
-10080,12030,211,NA,NA,NA
-10081.01,12031.01,206,NA,NA,NA
-10082.01,12032.01,197,NA,NA,NA
-10083.02,12033.02,198,NA,NA,NA
-10084.03,12034.03,206,NA,NA,NA
-10085.04,12035.04,198,NA,NA,NA
-10086.04,12036.04,198,NA,NA,NA
-10087.05,12037.05,213,NA,NA,NA
-10088.06,12038.06,213,NA,NA,NA
-10089.07,12039.07,222,NA,NA,NA
-10090.07,12040.07,203,NA,NA,NA
-10091.08,12041.08,205,NA,NA,NA
-10092.09,12042.09,194,NA,NA,NA
-10093.09,12043.09,187,NA,NA,NA
-10094.1,12044.1,195,NA,NA,NA
-10095.11,12045.11,213,NA,NA,NA
-10096.12,12046.12,221,NA,NA,NA
-10097.12,12047.12,209,NA,NA,NA
-10098.13,12048.13,223,NA,NA,NA
-10099.14,12049.14,210,NA,NA,NA
-10100.15,12050.15,203,NA,NA,NA
-10101.15,12051.15,207,NA,NA,NA
-10102.16,12052.16,203,NA,NA,NA
-10103.17,12053.17,206,NA,NA,NA
-10104.18,12054.18,223,NA,NA,NA
-10105.18,12055.18,203,NA,NA,NA
-10106.19,12056.19,200,NA,NA,NA
-10107.2,12057.2,221,NA,NA,NA
-10108.2,12058.2,222,NA,NA,NA
-10109.21,12059.21,217,NA,NA,NA
-10110.22,12060.22,203,NA,NA,NA
-10111.23,12061.23,215,NA,NA,NA
-10112.23,12062.23,227,NA,NA,NA
-10113.24,12063.24,223,NA,NA,NA
-10114.25,12064.25,217,NA,NA,NA
-10115.26,12065.26,220,NA,NA,NA
-10116.26,12066.26,221,NA,NA,NA
-10117.27,12067.27,224,NA,NA,NA
-10118.28,12068.28,213,NA,NA,NA
-10119.29,12069.29,219,NA,NA,NA
-10120.29,12070.29,218,NA,NA,NA
-10121.3,12071.3,202,NA,NA,NA
-10122.31,12072.31,209,NA,NA,NA
-10123.32,12073.32,211,NA,NA,NA
-10124.32,12074.32,201,NA,NA,NA
-10125.33,12075.33,188,NA,NA,NA
-10126.34,12076.34,204,NA,NA,NA
-10127.34,12077.34,196,NA,NA,NA
-10128.35,12078.35,186,NA,NA,NA
-10129.36,12079.36,190,NA,NA,NA
-10130.37,12080.37,161,NA,NA,NA
-10131.37,12081.37,172,NA,NA,NA
-10132.38,12082.38,182,NA,NA,NA
-10133.39,12083.39,187,NA,NA,NA
-10134.4,12084.4,180,NA,NA,NA
-10135.4,12085.4,182,NA,NA,NA
-10136.41,12086.41,154,NA,NA,NA
-10137.42,12087.42,191,NA,NA,NA
-10138.43,12088.43,199,NA,NA,NA
-10139.43,12089.43,203,NA,NA,NA
-10140.44,12090.44,197,NA,NA,NA
-10141.45,12091.45,202,NA,NA,NA
-10142.45,12092.45,205,NA,NA,NA
-10143.46,12093.46,214,NA,NA,NA
-10144.47,12094.47,221,NA,NA,NA
-10145.48,12095.48,213,NA,NA,NA
-10146.48,12096.48,192,NA,NA,NA
-10147.49,12097.49,198,NA,NA,NA
-10148.5,12098.5,192,NA,NA,NA
-10149.51,12099.51,204,NA,NA,NA
-10150.51,12100.51,205,NA,NA,NA
-10151.52,12101.52,192,NA,NA,NA
-10152.53,12102.53,190,NA,NA,NA
-10153.54,12103.54,184,NA,NA,NA
-10154.54,12104.54,186,NA,NA,NA
-10155.55,12105.55,197,NA,NA,NA
-10156.56,12106.56,209,NA,NA,NA
-10157.56,12107.56,216,NA,NA,NA
-10158.57,12108.57,211,NA,NA,NA
-10159.58,12109.58,215,NA,NA,NA
-10160.59,12110.59,213,NA,NA,NA
-10161.59,12111.59,204,NA,NA,NA
-10162.6,12112.6,181,NA,NA,NA
-10163.61,12113.61,174,NA,NA,NA
-10164.62,12114.62,182,NA,NA,NA
-10165.62,12115.62,195,NA,NA,NA
-10166.63,12116.63,195,NA,NA,NA
-10167.64,12117.64,197,NA,NA,NA
-10168.65,12118.65,186,NA,NA,NA
-10169.65,12119.65,179,NA,NA,NA
-10170.66,12120.66,183,NA,NA,NA
-10171.67,12121.67,186,NA,NA,NA
-10172.68,12122.68,194,NA,NA,NA
-10173.68,12123.68,194,NA,NA,NA
-10174.69,12124.69,193,NA,NA,NA
-10175.7,12125.7,193,NA,NA,NA
-10176.7,12126.7,199,NA,NA,NA
-10177.71,12127.71,194,NA,NA,NA
-10178.72,12128.72,203,NA,NA,NA
-10179.73,12129.73,195,NA,NA,NA
-10180.73,12130.73,202,NA,NA,NA
-10181.74,12131.74,197,NA,NA,NA
-10182.75,12132.75,191,NA,NA,NA
-10183.76,12133.76,185,NA,NA,NA
-10184.76,12134.76,185,NA,NA,NA
-10185.77,12135.77,186,NA,NA,NA
-10186.78,12136.78,184,NA,NA,NA
-10187.79,12137.79,186,NA,NA,NA
-10188.79,12138.79,193,NA,NA,NA
-10189.8,12139.8,189,NA,NA,NA
-10190.81,12140.81,205,NA,NA,NA
-10191.81,12141.81,202,NA,NA,NA
-10192.82,12142.82,214,NA,NA,NA
-10193.83,12143.83,229,NA,NA,NA
-10194.84,12144.84,235,NA,NA,NA
-10195.84,12145.84,235,NA,NA,NA
-10196.85,12146.85,236,NA,NA,NA
-10197.86,12147.86,238,NA,NA,NA
-10198.87,12148.87,239,NA,NA,NA
-10199.87,12149.87,232,NA,NA,NA
-10200.88,12150.88,240,NA,NA,NA
-10201.89,12151.89,243,NA,NA,NA
-10202.9,12152.9,244,NA,NA,NA
-10203.9,12153.9,244,NA,NA,NA
-10204.91,12154.91,244,NA,NA,NA
-10205.92,12155.92,244,NA,NA,NA
-10206.93,12156.93,243,NA,NA,NA
-10207.93,12157.93,242,NA,NA,NA
-10208.94,12158.94,244,NA,NA,NA
-10209.95,12159.95,244,NA,NA,NA
-10210.95,12160.95,244,NA,NA,NA
-10211.96,12161.96,244,NA,NA,NA
-10212.97,12162.97,244,NA,NA,NA
-10213.98,12163.98,244,NA,NA,NA
-10214.98,12164.98,244,NA,NA,NA
-10215.99,12165.99,244,NA,NA,NA
-10217,12167,244,NA,NA,NA
-10218.01,12168.01,244,NA,NA,NA
-10219.01,12169.01,244,NA,NA,NA
-10220.02,12170.02,244,NA,NA,NA
-10221.03,12171.03,245,NA,NA,NA
-10222.04,12172.04,244,NA,NA,NA
-10223.04,12173.04,244,NA,NA,NA
-10224.05,12174.05,244,NA,NA,NA
-10225.06,12175.06,246,NA,NA,NA
-10226.06,12176.06,245,NA,NA,NA
-10227.07,12177.07,245,NA,NA,NA
-10228.08,12178.08,245,NA,NA,NA
-10229.09,12179.09,245,NA,NA,NA
-10230.09,12180.09,245,NA,NA,NA
-10231.1,12181.1,246,NA,NA,NA
-10232.11,12182.11,246,NA,NA,NA
-10233.12,12183.12,246,NA,NA,NA
-10234.12,12184.12,246,NA,NA,NA
-10235.13,12185.13,246,NA,NA,NA
-10236.14,12186.14,246,NA,NA,NA
-10237.15,12187.15,246,NA,NA,NA
-10238.15,12188.15,246,NA,NA,NA
-10239.16,12189.16,246,NA,NA,NA
-10240.17,12190.17,245,NA,NA,NA
-10241.17,12191.17,244,NA,NA,NA
-10242.18,12192.18,246,NA,NA,NA
-10243.19,12193.19,246,NA,NA,NA
-10244.2,12194.2,246,NA,NA,NA
-10245.2,12195.2,246,NA,NA,NA
-10246.21,12196.21,245,NA,NA,NA
-10247.22,12197.22,246,NA,NA,NA
-10248.23,12198.23,246,NA,NA,NA
-10249.23,12199.23,246,NA,NA,NA
-10250.24,12200.24,246,NA,NA,NA
-10251.25,12201.25,246,NA,NA,NA
-10252.26,12202.26,246,NA,NA,NA
-10253.26,12203.26,246,NA,NA,NA
-10254.27,12204.27,245,NA,NA,NA
-10255.28,12205.28,246,NA,NA,NA
-10256.29,12206.29,246,NA,NA,NA
-10257.29,12207.29,246,NA,NA,NA
-10258.3,12208.3,246,NA,NA,NA
-10259.31,12209.31,246,NA,NA,NA
-10260.31,12210.31,244,NA,NA,NA
-10261.32,12211.32,246,NA,NA,NA
-10262.33,12212.33,246,NA,NA,NA
-10263.34,12213.34,246,NA,NA,NA
-10264.34,12214.34,246,NA,NA,NA
-10265.35,12215.35,246,NA,NA,NA
-10266.36,12216.36,246,NA,NA,NA
-10267.37,12217.37,246,NA,NA,NA
-10268.37,12218.37,245,NA,NA,NA
-10269.38,12219.38,246,NA,NA,NA
-10270.39,12220.39,246,NA,NA,NA
-10271.4,12221.4,246,NA,NA,NA
-10272.4,12222.4,246,NA,NA,NA
-10273.41,12223.41,246,NA,NA,NA
-10274.42,12224.42,246,NA,NA,NA
-10275.42,12225.42,246,NA,NA,NA
-10276.43,12226.43,246,NA,NA,NA
-10277.44,12227.44,246,NA,NA,NA
-10278.45,12228.45,246,NA,NA,NA
-10279.45,12229.45,246,NA,NA,NA
-10280.46,12230.46,246,NA,NA,NA
-10281.47,12231.47,246,NA,NA,NA
-10282.48,12232.48,246,NA,NA,NA
-10283.48,12233.48,246,NA,NA,NA
-10284.49,12234.49,246,NA,NA,NA
-10285.5,12235.5,246,NA,NA,NA
-10286.51,12236.51,246,NA,NA,NA
-10287.51,12237.51,246,NA,NA,NA
-10288.52,12238.52,246,NA,NA,NA
-10289.53,12239.53,246,NA,NA,NA
-10290.54,12240.54,246,NA,NA,NA
-10291.54,12241.54,246,NA,NA,NA
-10292.55,12242.55,245,NA,NA,NA
-10293.56,12243.56,246,NA,NA,NA
-10294.56,12244.56,246,NA,NA,NA
-10295.57,12245.57,246,NA,NA,NA
-10296.58,12246.58,245,NA,NA,NA
-10297.59,12247.59,245,NA,NA,NA
-10298.59,12248.59,246,NA,NA,NA
-10299.6,12249.6,246,NA,NA,NA
-10300.61,12250.61,246,NA,NA,NA
-10301.62,12251.62,246,NA,NA,NA
-10302.62,12252.62,246,NA,NA,NA
-10303.63,12253.63,246,NA,NA,NA
-10304.64,12254.64,245,NA,NA,NA
-10305.65,12255.65,245,NA,NA,NA
-10306.65,12256.65,246,NA,NA,NA
-10307.66,12257.66,246,NA,NA,NA
-10308.67,12258.67,245,NA,NA,NA
-10309.67,12259.67,246,NA,NA,NA
-10310.68,12260.68,246,NA,NA,NA
-10311.69,12261.69,246,NA,NA,NA
-10312.7,12262.7,246,NA,NA,NA
-10313.7,12263.7,246,NA,NA,NA
-10314.71,12264.71,245,NA,NA,NA
-10315.72,12265.72,246,NA,NA,NA
-10316.73,12266.73,245,NA,NA,NA
-10317.73,12267.73,246,NA,NA,NA
-10318.74,12268.74,246,NA,NA,NA
-10319.75,12269.75,246,NA,NA,NA
-10320.76,12270.76,246,NA,NA,NA
-10321.76,12271.76,246,NA,NA,NA
-10322.77,12272.77,246,NA,NA,NA
-10323.78,12273.78,246,NA,NA,NA
-10324.78,12274.78,246,NA,NA,NA
-10325.79,12275.79,246,NA,NA,NA
-10326.8,12276.8,246,NA,NA,NA
-10327.81,12277.81,246,NA,NA,NA
-10328.81,12278.81,246,NA,NA,NA
-10329.82,12279.82,246,NA,NA,NA
-10330.83,12280.83,246,NA,NA,NA
-10331.84,12281.84,246,NA,NA,NA
-10332.84,12282.84,245,NA,NA,NA
-10333.85,12283.85,246,NA,NA,NA
-10334.86,12284.86,246,NA,NA,NA
-10335.87,12285.87,245,NA,NA,NA
-10336.87,12286.87,245,NA,NA,NA
-10337.88,12287.88,246,NA,NA,NA
-10338.89,12288.89,246,NA,NA,NA
-10339.9,12289.9,246,NA,NA,NA
-10340.9,12290.9,246,NA,NA,NA
-10341.91,12291.91,245,NA,NA,NA
-10342.92,12292.92,245,NA,NA,NA
