year (AD) [1-1],age (yr BP) [1-1],average_RGB (grayscale) [1-1],depth (unitless) [1-2],age (yr BP) [1-2],grayscale_detrended (grayscale) [1-2],grayscale20lp_detrended (grayscale) [1-2],depth (unitless) [1-3],age (yr BP) [1-3],d18O_raw (permil) [1-3],d13C_raw (permil) [1-3],depth (unitless) [1-4],age (yr BP) [1-4],d18O_detrended (permil) [1-4],d13C_detrended (permil) [1-4]
-78.44004,2028.44,163.2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-78.824711,2028.8247,163.8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-79.209382,2029.2094,168.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-79.594053,2029.5941,161.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-79.926145,2029.9261,153.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-80.214648,2030.2146,145.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-80.503152,2030.5032,144.6533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-80.862822,2030.8628,142.9167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-81.247493,2031.2475,145.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-81.632164,2031.6322,146.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-82.016836,2032.0168,152.7567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-82.401507,2032.4015,153.5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-82.774003,2032.774,153.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-83.062506,2033.0625,148.7133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-83.351009,2033.351,162.8633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-83.670276,2033.6703,172.3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-84.054947,2034.0549,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-84.439618,2034.4396,166.3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-84.824289,2034.8243,164.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-85.20896,2035.209,160.7767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-85.593631,2035.5936,162.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-85.978303,2035.9783,161.3567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-86.362974,2036.363,162.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-86.747645,2036.7476,161.4967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.045789,2037.0458,161.5667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.334293,2037.3343,160.4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.631743,2037.6317,160.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.016414,2038.0164,159.2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.401085,2038.4011,159.4867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.785756,2038.7858,156.1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-89.170427,2039.1704,156.4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-89.555098,2039.5551,153.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-89.893647,2039.8936,154.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-90.182151,2040.1822,153.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-90.470654,2040.4707,155.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-90.823867,2040.8239,151.2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-91.208539,2041.2085,149.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-91.59321,2041.5932,147.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-91.977881,2041.9779,151.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-92.362552,2042.3626,149.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-92.741505,2042.7415,149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-93.030009,2043.03,146.8267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-93.318512,2043.3185,148.1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-93.631321,2043.6313,145.9233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-94.015992,2044.016,148.6633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-94.400663,2044.4007,150.1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-94.785335,2044.7853,157.3233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-95.170006,2045.17,157.8233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-95.554677,2045.5547,156.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-95.939348,2045.9393,147.8233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-96.324019,2046.324,143.8367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-96.70869,2046.7087,143.7967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-97.013292,2047.0133,151.4567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-97.301795,2047.3018,156.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-97.592788,2047.5928,166.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-97.977459,2047.9775,165.1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-98.36213,2048.3621,162.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-98.746802,2048.7468,156.6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99.131473,2049.1315,156.9467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99.516144,2049.5161,155.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99.86115,2049.8611,156.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-100.14965,2050.1497,155.4567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-100.43816,2050.4382,157.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-100.78491,2050.7849,155.2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-101.16958,2051.1696,155.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-101.55426,2051.5543,152.6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-101.93893,2051.9389,155.5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-102.3236,2052.3236,153.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-102.70827,2052.7083,155.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-103.09294,2053.0929,154.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-103.47761,2053.4776,153.6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-103.84443,2053.8444,152.4767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-104.13294,2054.1329,149.7933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-104.42144,2054.4214,149.3233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-104.74638,2054.7464,148.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.13105,2055.1311,152.1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.51572,2055.5157,149.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-105.90039,2055.9004,151.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-106.28506,2056.2851,149.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-106.66974,2056.6697,149.4333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-106.98079,2056.9808,143.0133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107.2693,2057.2693,137.5633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107.5578,2057.5578,129.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-107.9385,2057.9385,117.6567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-108.32318,2058.3232,109.6333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-108.70785,2058.7078,114.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109.09252,2059.0925,131.6833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109.47719,2059.4772,135.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109.82865,2059.8287,128.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-110.11716,2060.1172,124.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-110.40566,2060.4057,129.8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-110.74596,2060.746,140.1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-111.13063,2061.1306,139.8067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-111.5153,2061.5153,134.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-111.89997,2061.9,134.4233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-112.28464,2062.2846,136.5233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-112.66931,2062.6693,137.5567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-113.05399,2063.054,144.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-113.43866,2063.4387,148.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-113.81194,2063.8119,145.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-114.10044,2064.1004,143.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-114.38894,2064.3889,142.7633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-114.70743,2064.7074,142.7067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-115.0921,2065.0921,145.7467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-115.47677,2065.4768,150.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-115.86144,2065.8614,152.4067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-116.24611,2066.2461,150.7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-116.63078,2066.6308,149.5633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-116.9483,2066.9483,148.8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-117.2368,2067.2368,147.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-117.5253,2067.5253,145.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-117.89955,2067.8996,143.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-118.28422,2068.2842,141.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-118.66889,2068.6689,140.0967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119.05356,2069.0536,139.5267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119.43823,2069.4382,145.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-119.79615,2069.7962,150.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-120.08466,2070.0847,153.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-120.37316,2070.3732,147.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-120.707,2070.707,147.4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-121.09167,2071.0917,153.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-121.47635,2071.4763,158.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-121.86102,2071.861,157.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-122.24569,2072.2457,146.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-122.63036,2072.6304,140.9333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.01503,2073.015,140.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.3997,2073.3997,139.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.77944,2073.7794,138.6067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-124.06794,2074.0679,137.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-124.35644,2074.3564,137.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-124.66847,2074.6685,134.2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-125.05314,2075.0531,132.4367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-125.43781,2075.4378,132.9967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-125.82248,2075.8225,136.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-126.20716,2076.2072,141.7533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-126.59183,2076.5918,145.8267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-126.9158,2076.9158,136.3367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-127.2043,2077.2043,126.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-127.49281,2077.4928,124.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-127.8606,2077.8606,129.0633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-128.24527,2078.2453,135.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-128.62994,2078.6299,142.4167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-129.01461,2079.0146,146.4433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-129.39928,2079.3993,138.8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-129.76366,2079.7637,128.7333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130.05216,2080.0522,126.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130.34066,2080.3407,130.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-130.66805,2080.668,142.4267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-131.05272,2081.0527,149.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-131.43739,2081.4374,154.9867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-131.82206,2081.8221,155.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-132.20673,2082.2067,148.1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-132.5914,2082.5914,143.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-132.97608,2082.9761,143.0933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-133.36075,2083.3607,143.6567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-133.74542,2083.7454,146.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134.03544,2084.0354,148.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134.32395,2084.3239,152.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-134.62952,2084.6295,154.2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-135.01419,2085.0142,155.8033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-135.39886,2085.3989,160.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-135.78353,2085.7835,165.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-136.1682,2086.1682,165.6733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-136.55287,2086.5529,165.9567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-136.8833,2086.8833,164.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-137.17181,2087.1718,164.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-137.46031,2087.4603,163.4933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-137.82164,2087.8216,163.6367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-138.20631,2088.2063,164.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-138.59098,2088.591,168.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-138.97565,2088.9757,172.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-139.36033,2089.3603,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-139.73116,2089.7312,177.3733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-140.01966,2090.0197,166.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-140.30817,2090.3082,150.4533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-140.62909,2090.6291,142.2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-141.01377,2091.0138,139.0133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-141.39844,2091.3984,138.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-141.78311,2091.7831,137.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-142.16778,2092.1678,141.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-142.55245,2092.5525,146.7567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-142.93712,2092.9371,151.9367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-143.32179,2093.3218,156.1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-143.70646,2093.7065,159.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-144.00295,2094.0029,155.8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-144.29145,2094.2915,150.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-144.59056,2094.5906,148.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-144.97523,2094.9752,147.8267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-145.3599,2095.3599,146.6567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-145.74457,2095.7446,147.1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-146.12925,2096.1292,147.7733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-146.51392,2096.5139,148.8667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-146.8508,2096.8508,151.0533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-147.13931,2097.1393,154.8367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-147.42781,2097.4278,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-147.78269,2097.7827,156.0867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-148.16736,2098.1674,157.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-148.55203,2098.552,160.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-148.9367,2098.9367,161.3167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-149.32137,2099.3214,163.9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-149.69866,2099.6987,163.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-149.98717,2099.9872,163.0933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-150.27567,2100.2757,164.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-150.59014,2100.5901,165.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-150.97481,2100.9748,166.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-151.35948,2101.3595,166.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-151.74415,2101.7442,166.3867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-152.12882,2102.1288,166.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-152.5135,2102.5135,163.7033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-152.89817,2102.8982,156.2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-153.28284,2103.2828,148.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-153.66751,2103.6675,145.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-153.97045,2103.9704,139.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-154.25895,2104.259,137.3633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-154.55161,2104.5516,140.4667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-154.93628,2104.9363,146.8033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-155.32095,2105.3209,151.4133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-155.70562,2105.7056,151.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-156.09029,2106.0903,145.2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-156.47496,2106.475,138.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-156.81831,2106.8183,132.3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-157.10681,2107.1068,131.3867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-157.39531,2107.3953,133.5533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-157.74373,2107.7437,135.3733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-158.1284,2108.1284,137.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-158.51307,2108.5131,140.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-158.89774,2108.8977,143.0433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-159.28242,2109.2824,141.7667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-159.66616,2109.6662,137.9933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-159.95467,2109.9547,134.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-160.24317,2110.2432,132.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-160.55119,2110.5512,131.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-160.93586,2110.9359,130.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-161.32053,2111.3205,131.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-161.7052,2111.7052,131.2867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-162.08987,2112.0899,130.7067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-162.47454,2112.4745,129.5033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-162.85921,2112.8592,129.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163.24388,2113.2439,129.5567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163.62855,2113.6286,129.6267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-163.93795,2113.938,130.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-164.22646,2114.2265,129.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-164.51496,2114.515,130.8567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-164.89732,2114.8973,130.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-165.28199,2115.282,129.6067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-165.66667,2115.6667,130.6767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-166.05134,2116.0513,130.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-166.43601,2116.436,130.9367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-166.78581,2116.7858,129.6067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-167.07431,2117.0743,128.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-167.36282,2117.3628,128.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-167.70478,2117.7048,130.2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-168.08945,2118.0894,130.9233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-168.47412,2118.4741,130.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-168.85879,2118.8588,130.6033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-169.24346,2119.2435,131.6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-169.62813,2119.6281,132.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-169.92217,2119.9222,135.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-170.21067,2120.2107,138.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-170.51223,2120.5122,134.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-170.8969,2120.8969,130.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-171.28157,2121.2816,131.6367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
