dD (permil),year (AD)
-214.85,1566.619
-218.7,1566.507
-220.42,1566.395
-220.32,1566.283
-217.79,1566.171
-214.04,1566.058
-209.28,1565.946
-206.55,1565.834
-207.46,1565.722
-211,1565.61
-216.98,1565.497
-222.55,1565.385
-227.21,1565.273
-230.65,1565.161
-232.37,1565.049
-231.76,1564.936
-230.65,1564.824
-226.7,1564.712
-222.65,1564.603
-221.43,1564.493
-218.5,1564.383
-214.95,1564.274
-210.19,1564.164
-207.16,1564.055
-205.64,1563.945
-205.84,1563.836
-207.86,1563.726
-210.19,1563.617
-213.53,1563.507
-214.95,1563.398
-210.5,1563.288
-206.24,1563.179
-203.81,1563.069
-201.99,1562.959
-201.38,1562.85
-201.59,1562.74
-203.61,1562.63
-205.64,1562.521
-209.48,1562.411
-216.47,1562.302
-220.02,1562.192
-221.84,1562.083
-222.95,1561.973
-224.17,1561.864
-224.77,1561.754
-225.28,1561.645
-224.88,1561.535
-223.46,1561.426
-220.93,1561.316
-219.81,1561.206
-219.1,1561.097
-219.31,1560.987
-220.62,1560.877
-222.14,1560.768
-223.66,1560.658
-226.6,1560.549
-228.02,1560.439
-220.83,1560.33
-217.79,1560.22
-216.47,1560.111
-214.55,1560.001
-213.74,1559.892
-213.03,1559.782
-212.42,1559.673
-212.02,1559.563
-211.91,1559.454
-212.22,1559.344
-212.32,1559.235
-214.45,1559.125
-216.67,1559.016
-219.71,1558.906
-222.24,1558.797
-223.86,1558.687
-225.18,1558.577
-225.59,1558.468
-223.76,1558.358
-220.72,1558.248
-216.57,1558.139
-213.33,1558.029
-208.07,1557.919
-206.45,1557.808
-206.24,1557.698
-206.14,1557.587
-207.76,1557.477
-209.38,1557.366
-211.81,1557.255
-213.84,1557.145
-214.45,1557.034
-215.16,1556.923
-216.27,1556.813
-216.47,1556.702
-219,1556.592
-227.51,1556.481
-230.75,1556.371
-233.89,1556.26
-237.43,1556.15
-240.37,1556.039
-243.51,1555.929
-247.76,1555.818
-251,1555.707
-253.63,1555.597
-254.95,1555.486
-247.96,1555.375
-220.02,1555.265
-214.55,1555.154
-208.98,1555.044
-201.99,1554.933
-193.99,1554.823
-186.3,1554.712
-183.56,1554.602
-182.14,1554.491
-179.92,1554.38
-183.56,1554.27
-189.74,1554.159
-194.3,1554.048
-199.46,1553.938
-204.32,1553.827
-207.56,1553.716
-208.57,1553.606
-208.37,1553.495
-206.04,1553.384
-202.9,1553.274
-200.07,1553.163
-197.54,1553.053
-195.92,1552.942
-194.3,1552.832
-193.18,1552.721
-191.06,1552.611
-190.85,1552.5
-192.78,1552.39
-198.55,1552.279
-204.12,1552.168
-212.83,1552.058
-220.52,1551.947
-226.19,1551.836
-231.66,1551.726
-239.36,1551.615
-243,1551.505
-243.1,1551.394
-244.62,1551.284
-217.38,1551.167
-235,1551.049
-233.38,1550.932
-227.51,1550.814
-219.31,1550.697
-214.65,1550.58
-209.38,1550.462
-205.23,1550.345
-202.7,1550.227
-199.16,1550.11
-198.85,1549.992
-201.69,1549.875
-206.75,1549.758
-209.79,1549.64
-213.43,1549.523
-215.56,1549.405
-219.31,1549.288
-220.12,1549.171
-219.81,1549.053
-221.23,1548.936
-221.03,1548.818
-220.93,1548.701
-211.31,1548.583
-203.11,1548.466
-201.38,1548.349
-198.04,1548.231
-195.51,1548.114
-194.7,1547.996
-195,1547.879
-197.54,1547.762
-199.86,1547.644
-202.5,1547.527
-205.94,1547.409
-210.9,1547.292
-215.05,1547.175
-219,1547.057
-222.75,1546.94
-227.31,1546.822
-228.12,1546.705
-229.94,1546.587
-229.03,1546.47
-224.88,1546.353
-221.74,1546.235
-217.69,1546.118
-214.45,1546
-212.52,1545.883
-212.52,1545.766
-212.93,1545.648
-211.41,1545.531
-212.83,1545.413
-214.55,1545.296
-214.45,1545.178
-214.65,1545.061
-214.55,1544.944
-215.05,1544.826
-214.35,1544.709
-214.45,1544.591
-214.55,1544.474
-215.36,1544.367
-215.76,1544.259
-216.57,1544.152
-216.78,1544.045
-217.28,1543.937
-217.79,1543.83
-218.29,1543.722
-219.21,1543.615
-219.71,1543.507
-220.12,1543.4
-221.64,1543.292
-222.45,1543.185
-223.56,1543.077
-224.47,1542.97
-225.28,1542.863
-227.51,1542.756
-229.64,1542.648
-229.84,1542.541
-230.34,1542.433
-230.24,1542.326
-228.83,1542.219
-227.81,1542.111
-226.19,1542.004
-224.88,1541.897
-224.57,1541.789
-224.77,1541.682
-224.77,1541.574
-224.47,1541.467
-223.26,1541.359
-221.23,1541.252
-217.79,1541.144
-213.84,1541.037
-207.76,1540.93
-201.18,1540.822
-199.36,1540.715
-196.73,1540.608
-196.52,1540.5
-197.84,1540.393
-199.16,1540.285
-200.17,1540.178
-201.38,1540.07
-205.33,1539.963
-208.17,1539.855
-210.9,1539.748
-214.75,1539.64
-218.4,1539.533
-223.15,1539.426
-229.94,1539.319
-231.86,1539.211
-229.53,1539.104
-226.09,1538.996
-223.66,1538.889
-223.66,1538.781
-225.38,1538.674
-229.33,1538.566
-231.15,1538.459
-233.99,1538.351
-235.71,1538.244
-236.93,1538.137
-237.64,1538.029
-238.04,1537.922
-227.61,1537.815
-218.09,1537.707
-215.56,1537.6
-213.64,1537.496
-211.71,1537.393
-211.71,1537.289
-212.12,1537.186
-213.53,1537.082
-215.56,1536.979
-216.57,1536.875
-219.71,1536.771
-221.84,1536.668
-222.45,1536.564
-223.56,1536.461
-222.85,1536.357
-220.32,1536.253
-217.18,1536.15
-209.28,1536.046
-203.21,1535.943
-198.35,1535.839
-195.31,1535.735
-195.41,1535.632
-198.24,1535.528
-201.38,1535.425
-204.73,1535.321
-208.17,1535.218
-211.51,1535.114
-213.84,1535.01
-215.66,1534.907
-214.24,1534.803
-213.03,1534.7
-210.19,1534.596
-206.95,1534.493
-203.21,1534.389
-202.5,1534.285
-201.38,1534.182
-203.11,1534.078
-205.23,1533.975
-208.78,1533.871
-212.83,1533.767
-216.27,1533.664
-221.53,1533.56
-224.17,1533.457
-226.5,1533.353
-227.1,1533.25
-227.31,1533.146
-226.9,1533.042
-226.5,1532.939
-224.77,1532.835
-222.75,1532.732
-212.93,1532.628
-201.89,1532.525
-199.36,1532.421
-197.03,1532.317
-195.61,1532.214
-194.4,1532.11
-198.14,1532.007
-204.83,1531.903
-205.54,1531.799
-205.64,1531.696
-208.07,1531.592
-209.08,1531.489
-210.8,1531.385
-212.62,1531.281
-214.55,1531.178
-216.17,1531.074
-218.4,1530.971
-219.61,1530.867
-219.51,1530.764
-219,1530.66
-219.71,1530.545
-219,1530.43
-218.09,1530.315
-216.57,1530.2
-215.36,1530.085
-213.64,1529.97
-212.72,1529.856
-211.91,1529.741
-212.62,1529.626
-211.81,1529.511
-213.33,1529.397
-215.46,1529.282
-223.66,1529.167
-226.19,1529.052
-223.36,1528.937
-220.62,1528.822
-218.6,1528.707
-217.48,1528.592
-218.19,1528.478
-217.38,1528.363
-218.7,1528.248
-220.12,1528.133
-221.74,1528.019
-222.85,1527.904
-223.56,1527.789
-223.96,1527.674
-224.88,1527.559
-225.48,1527.444
-226.7,1527.329
-225.79,1527.214
-228.12,1527.1
-230.85,1526.985
-233.58,1526.87
-235.41,1526.755
-235.81,1526.64
-235.31,1526.525
-229.94,1526.41
-223.36,1526.295
-219.21,1526.181
-216.17,1526.066
-217.59,1525.951
-220.42,1525.836
-224.47,1525.722
-230.85,1525.607
-235.31,1525.492
-239.15,1525.377
-230.55,1525.262
-192.98,1525.147
-191.26,1525.032
-192.37,1524.917
-195.81,1524.802
-200.57,1524.687
-203.92,1524.572
-208.37,1524.457
-212.32,1524.343
-215.16,1524.228
-214.75,1524.113
-214.14,1523.998
-213.13,1523.884
-210.5,1523.769
-184.57,1523.654
-205.94,1523.54
-210.7,1523.426
-213.84,1523.311
-217.99,1523.197
-222.04,1523.083
-224.47,1522.969
-225.89,1522.855
-225.18,1522.741
-223.05,1522.627
-218.7,1522.513
-212.52,1522.399
-209.59,1522.285
-205.84,1522.17
-202.19,1522.056
-198.04,1521.942
-194.3,1521.828
-190.95,1521.714
-188.52,1521.6
-188.32,1521.485
-189.54,1521.371
-190.65,1521.257
-191.46,1521.143
-192.88,1521.029
-192.57,1520.915
-191.36,1520.801
-189.84,1520.687
-188.73,1520.573
-189.23,1520.459
-191.06,1520.344
-195.61,1520.23
-202.6,1520.116
-211.1,1520.002
-215.97,1519.888
-220.02,1519.774
-222.14,1519.66
-222.75,1519.546
-222.95,1519.432
-222.55,1519.318
-221.53,1519.204
-221.84,1519.09
-221.84,1518.976
-222.65,1518.862
-222.45,1518.748
-223.15,1518.633
-223.26,1518.519
-223.66,1518.405
-224.57,1518.291
-225.18,1518.177
-223.26,1518.063
-226.5,1517.948
-228.02,1517.834
-229.74,1517.72
-230.75,1517.606
-231.56,1517.492
-231.96,1517.378
-231.46,1517.264
-230.65,1517.15
-229.13,1517.036
-224.77,1516.922
-225.28,1516.807
-226.8,1516.693
-228.12,1516.579
-230.14,1516.472
-231.66,1516.366
-233.69,1516.259
-233.58,1516.153
-232.67,1516.046
-231.15,1515.94
-228.12,1515.833
-225.79,1515.726
-224.67,1515.62
-223.15,1515.513
-221.43,1515.407
-221.03,1515.3
-221.53,1515.194
-222.95,1515.087
-224.77,1514.98
-229.64,1514.874
-230.65,1514.767
-234.19,1514.66
-237.53,1514.553
-239.96,1514.447
-241.08,1514.34
-240.67,1514.234
-239.05,1514.127
-235.2,1514.02
-233.48,1513.914
-230.65,1513.807
-226.7,1513.701
-225.69,1513.594
-218.6,1513.488
-208.07,1513.381
-207.86,1513.274
-209.89,1513.168
-212.52,1513.061
-215.76,1512.955
-219.81,1512.848
-224.17,1512.741
-225.79,1512.634
-229.03,1512.528
-231.86,1512.421
-230.24,1512.314
-221.84,1512.208
-220.12,1512.101
-219.81,1511.995
-220.52,1511.888
-221.13,1511.781
-226.19,1511.675
-226.09,1511.568
-228.02,1511.462
-228.72,1511.355
-228.93,1511.249
-228.72,1511.142
-229.13,1511.036
-227.91,1510.929
-226.5,1510.822
-225.59,1510.716
-224.37,1510.609
-222.55,1510.502
-222.14,1510.395
-221.74,1510.289
-221.33,1510.182
-220.83,1510.075
-222.24,1509.969
-223.26,1509.862
-222.85,1509.756
-222.45,1509.649
-221.74,1509.543
-220.93,1509.436
-220.52,1509.327
-221.64,1509.218
-221.33,1509.108
-220.83,1508.999
-220.42,1508.89
-219.81,1508.781
-219.91,1508.671
-219.81,1508.562
-220.22,1508.452
-220.02,1508.343
-220.12,1508.234
-220.32,1508.124
-216.47,1508.015
-209.59,1507.906
-208.57,1507.796
-207.56,1507.687
-206.85,1507.578
-206.24,1507.469
-205.43,1507.359
-204.52,1507.25
-205.84,1507.141
-207.56,1507.032
-209.28,1506.922
-211.31,1506.813
-214.75,1506.704
-217.89,1506.595
-220.52,1506.485
-222.45,1506.376
-224.07,1506.267
-225.59,1506.157
-228.72,1506.048
-230.85,1505.938
-231.66,1505.829
-234.09,1505.72
-235.91,1505.611
-237.53,1505.501
-237.13,1505.392
-238.04,1505.283
-238.04,1505.174
-236.72,1505.064
-238.14,1504.955
-239.46,1504.846
-240.17,1504.737
-241.18,1504.627
-240.98,1504.518
-237.13,1504.409
-231.56,1504.299
-227.31,1504.19
-225.38,1504.081
-222.45,1503.971
-220.22,1503.862
-216.57,1503.753
-211,1503.643
-209.28,1503.534
-208.78,1503.425
-209.18,1503.315
-210.7,1503.206
-212.12,1503.097
-212.72,1502.988
-212.22,1502.878
-214.24,1502.769
-214.85,1502.66
-216.17,1502.551
-217.69,1502.441
-221.23,1502.332
-224.07,1502.223
-228.32,1502.113
-235.31,1502.002
-241.69,1501.892
-244.52,1501.781
-248.77,1501.671
-250.8,1501.56
-252.01,1501.45
-252.12,1501.34
-243.91,1501.229
-195.11,1501.119
-187.31,1501.009
-190.35,1500.898
-193.18,1500.788
-196.83,1500.678
-204.32,1500.567
-212.22,1500.457
-220.22,1500.346
-226.7,1500.236
-234.5,1500.125
-239.96,1500.015
-239.05,1499.905
-190.55,1499.794
-171.92,1499.684
-172.42,1499.574
-176.88,1499.463
-183.36,1499.353
-191.26,1499.243
-200.27,1499.132
-206.45,1499.022
-210.6,1498.911
-216.37,1498.801
-221.43,1498.69
-222.55,1498.58
-223.05,1498.47
-224.67,1498.359
-226.6,1498.249
-228.32,1498.139
-230.14,1498.028
-233.18,1497.918
-235.31,1497.808
-237.53,1497.698
-240.17,1497.587
-241.48,1497.477
-241.38,1497.367
-242.09,1497.256
-242.6,1497.146
-241.38,1497.036
-240.27,1496.925
-238.85,1496.815
-232.77,1496.704
-228.12,1496.594
-227.91,1496.483
-229.23,1496.373
-229.53,1496.263
-232.27,1496.152
-233.38,1496.042
-234.29,1495.932
-234.6,1495.821
-235.2,1495.711
-235.81,1495.601
-235.51,1495.49
-235.51,1495.38
-235,1495.269
-234.6,1495.159
-234.9,1495.048
-235.1,1494.938
-215.76,1494.821
-235.1,1494.705
-236.52,1494.588
-237.53,1494.471
-237.23,1494.355
-239.26,1494.238
-240.88,1494.121
-242.39,1494.004
-229.03,1493.888
-189.13,1493.771
-187,1493.654
-189.54,1493.537
-191.46,1493.42
-196.12,1493.303
-200.88,1493.187
-203.81,1493.07
-207.05,1492.953
-209.18,1492.836
-211,1492.719
-211.41,1492.603
-211,1492.486
-211.21,1492.369
-209.38,1492.253
-206.75,1492.136
-204.42,1492.019
-202.09,1491.903
-201.99,1491.786
-204.32,1491.669
-208.98,1491.552
-214.85,1491.435
-223.96,1491.318
-230.24,1491.202
-236.72,1491.085
-241.79,1490.968
-237.43,1490.851
-213.94,1490.734
-208.07,1490.617
-205.84,1490.501
-205.74,1490.384
-206.14,1490.267
-207.46,1490.151
-209.59,1490.034
-211.31,1489.917
-212.52,1489.801
-214.65,1489.684
-217.18,1489.567
-217.99,1489.45
-216.78,1489.333
-215.86,1489.217
-215.05,1489.1
-214.35,1488.983
-213.84,1488.866
-213.53,1488.749
-213.33,1488.632
-212.52,1488.516
-210.6,1488.399
-205.94,1488.282
-185.28,1488.165
-176.37,1488.049
-168.68,1487.932
-162.3,1487.815
-158.45,1487.699
-158.65,1487.582
-160.07,1487.458
-163.01,1487.334
-166.35,1487.211
-172.93,1487.087
-180.42,1486.963
-184.98,1486.839
-187.71,1486.715
-190.14,1486.591
-190.95,1486.468
-190.45,1486.344
-189.84,1486.22
-189.33,1486.096
-189.23,1485.972
-192.17,1485.848
-195.92,1485.725
-201.79,1485.601
-207.05,1485.477
-212.93,1485.353
-219,1485.229
-223.46,1485.105
-230.24,1484.981
-236.22,1484.857
-238.75,1484.733
-239.96,1484.609
-238.34,1484.485
-238.65,1484.361
-237.94,1484.238
-234.19,1484.114
-228.93,1483.99
-226.5,1483.866
-222.55,1483.742
-218.5,1483.618
-216.27,1483.495
-216.88,1483.371
-217.69,1483.247
-219.61,1483.123
-222.95,1482.999
-225.38,1482.875
-226.8,1482.752
-226.6,1482.628
-225.48,1482.504
-223.76,1482.38
-222.45,1482.256
-222.24,1482.132
-221.03,1482.009
-212.52,1481.885
-207.26,1481.761
-206.95,1481.637
-207.66,1481.513
-206.95,1481.389
-206.55,1481.266
-205.54,1481.142
-203.71,1481.018
-203.11,1480.894
-203.71,1480.77
-205.84,1480.646
-208.27,1480.523
-212.22,1480.399
-216.98,1480.275
-219.81,1480.151
-223.66,1480.022
-226.4,1479.892
-227,1479.763
-225.59,1479.634
-219.31,1479.504
-214.85,1479.375
-207.26,1479.246
-196.42,1479.116
-187.11,1478.987
-179,1478.857
-174.25,1478.728
-173.33,1478.598
-177.08,1478.469
-178.9,1478.34
-183.26,1478.21
-190.95,1478.081
-202.29,1477.952
-205.64,1477.822
-210.7,1477.693
-210.8,1477.563
-215.97,1477.434
-219.61,1477.304
-219.71,1477.175
-217.38,1477.046
-214.65,1476.916
-209.59,1476.787
-202.19,1476.658
-190.95,1476.528
-175.06,1476.399
-169.28,1476.27
-166.85,1476.14
-166.65,1476.011
-169.89,1475.881
-175.26,1475.752
-180.73,1475.622
-185.79,1475.493
-194.3,1475.364
-201.08,1475.234
-204.83,1475.105
-211.71,1474.976
-213.74,1474.846
-214.14,1474.717
-216.67,1474.587
-218.29,1474.458
-217.08,1474.328
-219.41,1474.199
-216.67,1474.069
-194.7,1473.94
-191.66,1473.811
-196.73,1473.681
-199.86,1473.552
-201.08,1473.423
-205.74,1473.293
-209.89,1473.164
-209.38,1473.034
-209.18,1472.905
-206.95,1472.775
-207.05,1472.646
