age (grayscale),year (AD),age (BP),depth (missing),age (BP),grayscale_detrended (grayscale),grayscale20lp_detrended (grayscale),depth (missing),age (BP),d18O_raw (permil),d13C (permil),depth (missing),age (BP),d18O (permil),d13C (permil)
163.58,94.09,1855.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.433,93.793,1856.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.377,93.505,1856.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.547,93.206,1856.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.81,92.821,1857.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.22,92.436,1857.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.467,92.052,1857.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.79,91.667,1858.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.087,91.282,1858.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.42,90.898,1859.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.533,90.513,1859.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.9,90.128,1859.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.133,89.81,1860.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.103,89.521,1860.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.407,89.233,1860.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.787,88.86,1861.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.29,88.475,1861.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.21,88.09,1861.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.88,87.706,1862.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.993,87.321,1862.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.913,86.962,1863.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.833,86.674,1863.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.653,86.385,1863.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.777,86.052,1863.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.18,85.667,1864.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.34,85.283,1864.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.96,84.898,1865.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.117,84.513,1865.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.543,84.129,1865.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.977,83.826,1866.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.063,83.537,1866.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,83.245,1866.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.027,82.86,1867.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.71,82.475,1867.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.87,82.091,1867.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.893,81.706,1868.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.833,81.321,1868.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.42,80.937,1869.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.117,80.552,1869.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.353,80.167,1869.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.923,79.842,1870.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.907,79.554,1870.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.293,79.265,1870.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.237,78.899,1871.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.413,78.514,1871.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.957,78.129,1871.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.213,77.745,1872.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.577,77.36,1872.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.71,76.995,1873.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.203,76.706,1873.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.51,76.418,1873.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.7,76.091,1873.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.14,75.706,1874.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.847,75.322,1874.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.777,74.937,1875.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.583,74.552,1875.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.873,74.168,1875.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.983,73.858,1876.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.58,73.57,1876.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.663,73.281,1876.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.283,72.899,1877.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.157,72.514,1877.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.463,72.13,1877.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.16,71.745,1878.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.933,71.36,1878.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.807,70.976,1879.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.25,70.591,1879.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.563,70.206,1879.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.81,69.875,1880.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.543,69.586,1880.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.743,69.298,1880.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.163,68.938,1881.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.88,68.553,1881.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.217,68.168,1881.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.327,67.784,1882.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.987,67.399,1882.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.777,67.027,1882.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.653,66.739,1883.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.54,66.45,1883.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.287,66.13,1883.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.013,65.745,1884.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.537,65.361,1884.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.063,64.976,1885.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.647,64.591,1885.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.157,64.207,1885.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.027,63.891,1886.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.76,63.602,1886.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.987,63.314,1886.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.263,62.938,1887.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.023,62.553,1887.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.447,62.169,1887.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.3,61.784,1888.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.687,61.399,1888.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.417,61.015,1888.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.08,60.63,1889.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.323,60.245,1889.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.4,59.907,1890.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.863,59.619,1890.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186.653,59.33,1890.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.09,58.976,1891.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.753,58.592,1891.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.513,58.207,1891.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.633,57.822,1892.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176.083,57.438,1892.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.467,57.06,1892.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.657,56.771,1893.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.783,56.483,1893.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.517,56.169,1893.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.307,55.784,1894.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.633,55.4,1894.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.46,55.015,1894.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.42,54.63,1895.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.39,54.246,1895.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143.793,53.923,1896.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.62,53.635,1896.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.053,53.346,1896.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.37,52.977,1897.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.737,52.592,1897.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.94,52.208,1897.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.953,51.823,1898.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.547,51.438,1898.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.523,51.054,1898.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.6,50.669,1899.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.033,50.284,1899.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.69,49.94,1900.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.123,49.651,1900.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.677,49.363,1900.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.933,49.015,1900.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.057,48.631,1901.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137.18,48.246,1901.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.31,47.861,1902.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.85,47.477,1902.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.117,47.092,1902.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.113,46.804,1903.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.847,46.515,1903.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.7,46.208,1903.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135.2,45.823,1904.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.093,45.439,1904.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.993,45.054,1904.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.87,44.669,1905.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.29,44.285,1905.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.4,43.956,1906.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.65,43.667,1906.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.187,43.379,1906.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.007,43.016,1906.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.62,42.631,1907.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.813,42.247,1907.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.897,41.862,1908.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.033,41.477,1908.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.73,41.093,1908.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.163,40.708,1909.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.877,40.323,1909.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.483,39.972,1910.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.597,39.684,1910.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.097,39.395,1910.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.6,39.054,1910.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.537,38.67,1911.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.203,38.285,1911.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.873,37.9,1912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.773,37.516,1912.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.207,37.131,1912.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.56,36.836,1913.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.477,36.548,1913.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.05,36.247,1913.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.967,35.862,1914.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.123,35.478,1914.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.833,35.093,1914.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.097,34.708,1915.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.587,34.324,1915.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.213,33.988,1916.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.953,33.7,1916.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.497,33.411,1916.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.353,33.055,1916.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.123,32.67,1917.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.013,32.285,1917.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.18,31.901,1918.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.71,31.516,1918.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.74,31.131,1918.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.94,30.747,1919.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.24,30.362,1919.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.773,30.005,1919.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.453,29.716,1920.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131.747,29.428,1920.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.08,29.093,1920.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.71,28.709,1921.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.003,28.324,1921.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.857,27.939,1922.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130.687,27.555,1922.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.397,27.17,1922.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.523,26.869,1923.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.367,26.58,1923.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.423,26.286,1923.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.18,25.901,1924.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139.77,25.517,1924.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.217,25.132,1924.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.177,24.747,1925.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.7,24.363,1925.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.98,24.021,1925.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.847,23.732,1926.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.933,23.444,1926.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.21,23.094,1926.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.983,22.709,1927.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.9,22.324,1927.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.47,21.94,1928.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.253,21.555,1928.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.907,21.17,1928.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.597,20.786,1929.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.083,20.401,1929.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.157,20.037,1929.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.54,19.749,1930.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.437,19.46,1930.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.627,19.132,1930.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.103,18.748,1931.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.73,18.363,1931.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.557,17.978,1932.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.23,17.594,1932.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.77,17.209,1932.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.23,16.901,1933.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.143,16.613,1933.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.367,16.324,1933.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.453,15.94,1934.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.717,15.556,1934.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.3,15.171,1934.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.407,14.786,1935.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.487,14.401,1935.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.123,14.053,1935.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.347,13.765,1936.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.46,13.476,1936.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.003,13.133,1936.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.923,12.748,1937.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.293,12.363,1937.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.817,11.979,1938.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.823,11.594,1938.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.787,11.209,1938.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.937,10.825,1939.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.637,10.44,1939.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.743,10.07,1939.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136.987,9.781,1940.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.223,9.493,1940.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138.79,9.171,1940.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142.607,8.787,1941.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141.623,8.402,1941.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.813,8.017,1941.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144.57,7.633,1942.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.903,7.248,1942.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145.897,6.934,1943.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.153,6.645,1943.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.09,6.357,1943.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.297,5.979,1944.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149.453,5.594,1944.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.22,5.21,1944.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.407,4.825,1945.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.45,4.44,1945.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.763,4.056,1945.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156.927,3.671,1946.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.76,3.286,1946.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.5,2.95,1947.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159.623,2.662,1947.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.87,2.373,1947.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.573,2.018,1947.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.693,1.633,1948.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.217,1.248,1948.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.763,0.864,1949.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.767,0.479,1949.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.7,0.102,1949.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.43,-0.186,1950.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.4,-0.475,1950.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.427,-0.79,1950.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.477,-1.174,1951.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.68,-1.559,1951.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.797,-1.944,1951.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.11,-2.328,1952.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.897,-2.713,1952.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.997,-3.034,1953.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.897,-3.322,1953.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.55,-3.611,1953.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.653,-3.982,1953.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.777,-4.367,1954.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.47,-4.751,1954.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.1,-5.136,1955.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.923,-5.521,1955.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.397,-5.905,1955.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148.963,-6.29,1956.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
