age (BP),temperature (degC)
61660.56,-36.576
61662.3,-36.573
61664.03,-36.571
61665.76,-36.568
61667.49,-36.565
61669.22,-36.562
61670.95,-36.559
61672.68,-36.556
61674.42,-36.553
61676.15,-36.549
61677.88,-36.545
61679.61,-36.542
61681.34,-36.538
61683.07,-36.534
61684.8,-36.529
61686.54,-36.525
61688.27,-36.521
61690,-36.516
61691.73,-36.511
61693.46,-36.507
61695.19,-36.502
61696.92,-36.496
61698.66,-36.491
61700.39,-36.486
61702.12,-36.48
61703.85,-36.474
61705.58,-36.468
61707.31,-36.462
61709.04,-36.456
61710.78,-36.45
61712.51,-36.444
61714.24,-36.438
61715.97,-36.431
61717.7,-36.425
61719.43,-36.418
61721.17,-36.412
61722.9,-36.405
61724.63,-36.399
61726.36,-36.392
61728.09,-36.385
61729.82,-36.378
61731.55,-36.372
61733.29,-36.365
61735.02,-36.358
61736.75,-36.351
61738.48,-36.344
61740.21,-36.338
61741.94,-36.331
61743.67,-36.324
61745.41,-36.317
61747.14,-36.31
61748.87,-36.304
61750.6,-36.297
61752.33,-36.291
61754.06,-36.284
61755.79,-36.278
61757.53,-36.272
61759.26,-36.265
61760.99,-36.259
61762.72,-36.253
61764.45,-36.248
61766.18,-36.242
61767.91,-36.236
61769.65,-36.231
61771.38,-36.226
61773.11,-36.221
61774.84,-36.216
61776.57,-36.211
61778.3,-36.206
61780.04,-36.202
61781.77,-36.198
61783.5,-36.194
61785.23,-36.19
61786.96,-36.186
61788.69,-36.183
61790.42,-36.18
61792.16,-36.177
61793.89,-36.175
61795.62,-36.173
61797.35,-36.171
61799.08,-36.169
61800.81,-36.167
61802.54,-36.166
61804.28,-36.165
61806.01,-36.164
61807.74,-36.163
61809.47,-36.162
61811.2,-36.162
61812.93,-36.161
61814.66,-36.161
61816.4,-36.161
61818.13,-36.162
61819.86,-36.162
61821.59,-36.162
61823.32,-36.163
61825.05,-36.164
61826.78,-36.164
61828.52,-36.165
61830.25,-36.167
61831.98,-36.168
61833.71,-36.169
61835.44,-36.17
61837.17,-36.172
61838.91,-36.174
61840.64,-36.175
61842.37,-36.177
61844.1,-36.179
61845.83,-36.18
61847.56,-36.182
61849.29,-36.184
61851.03,-36.186
61852.76,-36.188
61854.49,-36.189
61856.22,-36.191
61857.95,-36.193
61859.68,-36.195
61861.41,-36.197
61863.15,-36.199
61864.88,-36.2
61866.61,-36.202
61868.34,-36.204
61870.07,-36.206
61871.8,-36.208
61873.53,-36.209
61875.27,-36.211
61877,-36.213
61878.73,-36.215
61880.46,-36.217
61882.19,-36.218
61883.92,-36.22
61885.65,-36.222
61887.39,-36.224
61889.12,-36.225
61890.85,-36.227
61892.58,-36.229
61894.31,-36.23
61896.04,-36.232
61897.78,-36.234
61899.51,-36.236
61901.24,-36.237
61902.97,-36.239
61904.7,-36.241
61906.43,-36.243
61908.16,-36.245
61909.9,-36.247
61911.63,-36.249
61913.36,-36.251
61915.09,-36.253
61916.82,-36.256
61918.55,-36.258
61920.28,-36.26
61922.02,-36.263
61923.75,-36.266
61925.48,-36.268
61927.21,-36.271
61928.94,-36.274
61930.67,-36.277
61932.4,-36.28
61934.14,-36.283
61935.87,-36.286
61937.6,-36.289
61939.33,-36.292
61941.06,-36.295
61942.79,-36.299
61944.52,-36.302
61946.26,-36.306
61947.99,-36.309
61949.72,-36.313
61951.45,-36.317
61953.18,-36.32
61954.91,-36.324
61956.65,-36.328
61958.38,-36.331
61960.11,-36.335
61961.84,-36.339
61963.57,-36.343
61965.3,-36.346
61967.03,-36.35
61968.77,-36.353
61970.5,-36.357
61972.23,-36.361
61973.96,-36.364
61975.69,-36.368
61977.42,-36.371
61979.15,-36.374
61980.89,-36.377
61982.62,-36.381
61984.35,-36.384
61986.08,-36.387
61987.81,-36.39
61989.54,-36.393
61991.27,-36.396
61993.01,-36.398
61994.74,-36.401
61996.47,-36.404
61998.2,-36.406
61999.93,-36.409
62001.66,-36.412
62003.39,-36.414
62005.13,-36.417
62006.86,-36.419
62008.59,-36.422
62010.32,-36.424
62012.05,-36.426
62013.78,-36.429
62015.52,-36.431
62017.25,-36.433
62018.98,-36.436
62020.71,-36.438
62022.44,-36.44
62024.17,-36.443
62025.9,-36.445
62027.64,-36.448
62029.37,-36.45
62031.1,-36.453
62032.83,-36.455
62034.56,-36.458
62036.29,-36.461
62038.02,-36.463
62039.76,-36.466
62041.49,-36.469
62043.22,-36.472
62044.95,-36.475
62046.68,-36.478
62048.41,-36.482
62050.14,-36.485
62051.88,-36.488
62053.61,-36.492
62055.34,-36.495
62057.07,-36.498
62058.8,-36.502
62060.53,-36.505
62062.26,-36.509
62064,-36.513
62065.73,-36.516
62067.46,-36.52
62069.19,-36.523
62070.92,-36.527
62072.65,-36.531
62074.39,-36.535
62076.12,-36.539
62077.85,-36.542
62079.58,-36.546
62081.31,-36.55
62083.04,-36.554
62084.77,-36.557
62086.51,-36.561
62088.24,-36.565
62089.97,-36.568
62091.7,-36.572
62093.43,-36.576
62095.16,-36.579
62096.89,-36.582
62098.63,-36.585
62100.36,-36.588
62102.09,-36.591
62103.82,-36.594
62105.55,-36.597
62107.28,-36.599
62109.01,-36.602
62110.75,-36.604
62112.48,-36.606
62114.21,-36.608
62115.94,-36.61
62117.67,-36.611
62119.4,-36.613
62121.13,-36.614
62122.87,-36.615
62124.6,-36.616
62126.33,-36.616
62128.06,-36.616
62129.79,-36.616
62131.52,-36.616
62133.26,-36.615
62134.99,-36.614
62136.72,-36.613
62138.45,-36.612
62140.18,-36.61
62141.91,-36.608
62143.64,-36.606
62145.38,-36.604
62147.11,-36.601
62148.84,-36.599
62150.57,-36.596
62152.3,-36.593
62154.03,-36.589
62155.76,-36.586
62157.5,-36.582
62159.23,-36.579
62160.96,-36.575
62162.69,-36.571
62164.42,-36.567
62166.15,-36.563
62167.88,-36.559
62169.62,-36.555
62171.35,-36.551
62173.08,-36.547
62174.81,-36.542
62176.54,-36.538
62178.27,-36.534
62180,-36.53
62181.74,-36.526
62183.47,-36.522
62185.2,-36.518
62186.93,-36.514
62188.66,-36.51
62190.39,-36.506
62192.13,-36.503
62193.86,-36.499
62195.59,-36.496
62197.32,-36.493
62199.05,-36.49
62200.78,-36.487
62202.51,-36.485
62204.25,-36.482
62205.98,-36.48
62207.71,-36.478
62209.44,-36.476
62211.17,-36.474
62212.9,-36.473
62214.63,-36.472
62216.37,-36.471
62218.1,-36.47
62219.83,-36.469
62221.56,-36.469
62223.29,-36.469
62225.02,-36.469
62226.75,-36.469
62228.49,-36.47
62230.22,-36.47
62231.95,-36.471
62233.68,-36.473
62235.41,-36.474
62237.14,-36.476
62238.88,-36.478
62240.61,-36.48
62242.34,-36.482
62244.07,-36.485
62245.8,-36.487
62247.53,-36.49
62249.26,-36.493
62251,-36.497
62252.73,-36.5
62254.46,-36.504
62256.19,-36.507
62257.92,-36.511
62259.65,-36.515
62261.38,-36.519
62263.12,-36.524
62264.85,-36.528
62266.58,-36.532
62268.31,-36.537
62270.04,-36.542
62271.77,-36.546
62273.5,-36.551
62275.24,-36.555
62276.97,-36.56
62278.7,-36.565
62280.43,-36.57
62282.16,-36.574
62283.89,-36.579
62285.62,-36.584
62287.36,-36.588
62289.09,-36.593
62290.82,-36.598
62292.55,-36.602
62294.28,-36.607
62296.01,-36.611
62297.75,-36.615
62299.48,-36.619
62301.21,-36.623
62302.94,-36.627
62304.67,-36.631
62306.4,-36.635
62308.13,-36.639
62309.87,-36.643
62311.6,-36.646
62313.33,-36.65
62315.06,-36.653
62316.79,-36.656
62318.52,-36.659
62320.25,-36.662
62321.99,-36.665
62323.72,-36.668
62325.45,-36.671
62327.18,-36.674
62328.91,-36.677
62330.64,-36.679
62332.37,-36.682
62334.11,-36.684
62335.84,-36.687
62337.57,-36.689
62339.3,-36.691
62341.03,-36.694
62342.76,-36.696
62344.49,-36.698
62346.23,-36.701
62347.96,-36.703
62349.69,-36.705
62351.42,-36.707
62353.15,-36.71
62354.88,-36.712
62356.62,-36.714
62358.35,-36.716
62360.08,-36.719
62361.81,-36.721
62363.54,-36.723
62365.27,-36.726
62367,-36.728
62368.74,-36.731
62370.47,-36.733
62372.2,-36.736
62373.93,-36.738
62375.66,-36.741
62377.39,-36.744
62379.12,-36.747
62380.86,-36.75
62382.59,-36.754
62384.32,-36.757
62386.05,-36.761
62387.78,-36.764
62389.51,-36.768
62391.24,-36.772
62392.98,-36.776
62394.71,-36.78
62396.44,-36.784
62398.17,-36.788
62399.9,-36.792
62401.63,-36.797
62403.36,-36.801
62405.1,-36.806
62406.83,-36.811
62408.56,-36.816
62410.29,-36.82
62412.02,-36.825
62413.75,-36.831
62415.49,-36.836
62417.22,-36.841
62418.95,-36.846
62420.68,-36.852
62422.41,-36.857
62424.14,-36.863
62425.87,-36.868
62427.61,-36.874
62429.34,-36.88
62431.07,-36.885
62432.8,-36.891
62434.53,-36.897
62436.26,-36.902
62437.99,-36.908
62439.73,-36.913
62441.46,-36.919
62443.19,-36.924
62444.92,-36.929
62446.65,-36.935
62448.38,-36.94
62450.11,-36.945
62451.85,-36.95
62453.58,-36.955
62455.31,-36.96
62457.04,-36.964
62458.77,-36.969
62460.5,-36.973
62462.23,-36.977
62463.97,-36.981
62465.7,-36.985
62467.43,-36.989
62469.16,-36.992
62470.89,-36.995
62472.62,-36.998
62474.36,-37.001
62476.09,-37.004
62477.82,-37.006
62479.55,-37.009
62481.28,-37.01
62483.01,-37.012
62484.74,-37.014
62486.48,-37.015
62488.21,-37.016
62489.94,-37.017
62491.67,-37.017
62493.4,-37.018
62495.13,-37.018
62496.86,-37.018
62498.6,-37.018
62500.33,-37.018
62502.06,-37.018
62503.79,-37.017
62505.52,-37.017
62507.25,-37.016
62508.98,-37.016
62510.72,-37.015
62512.45,-37.014
62514.18,-37.013
62515.91,-37.012
62517.64,-37.011
62519.37,-37.01
62521.1,-37.009
62522.84,-37.008
62524.57,-37.007
62526.3,-37.006
62528.03,-37.004
62529.76,-37.003
62531.49,-37.002
62533.23,-37.002
62534.96,-37.001
62536.69,-37
62538.42,-36.999
62540.15,-36.999
62541.88,-36.998
62543.61,-36.998
62545.35,-36.998
62547.08,-36.998
62548.81,-36.998
62550.54,-36.998
62552.27,-36.998
62554,-36.999
62555.73,-36.999
62557.47,-37
62559.2,-37.001
62560.93,-37.002
62562.66,-37.003
62564.39,-37.004
62566.12,-37.006
62567.85,-37.007
62569.59,-37.009
62571.32,-37.01
62573.05,-37.012
62574.78,-37.014
62576.51,-37.016
62578.24,-37.019
62579.97,-37.021
62581.71,-37.024
62583.44,-37.026
62585.17,-37.029
62586.9,-37.032
62588.63,-37.035
62590.36,-37.038
62592.1,-37.041
62593.83,-37.044
62595.56,-37.048
62597.29,-37.051
62599.02,-37.054
62600.75,-37.058
62602.48,-37.061
62604.22,-37.065
62605.95,-37.068
62607.68,-37.072
62609.41,-37.075
62611.14,-37.079
62612.87,-37.082
62614.6,-37.086
62616.34,-37.089
62618.07,-37.092
62619.8,-37.096
62621.53,-37.099
62623.26,-37.102
62624.99,-37.106
62626.72,-37.109
62628.46,-37.112
62630.19,-37.115
62631.92,-37.118
62633.65,-37.121
62635.38,-37.123
62637.11,-37.126
62638.84,-37.129
62640.58,-37.131
62642.31,-37.134
62644.04,-37.136
62645.77,-37.138
62647.5,-37.14
62649.23,-37.142
62650.97,-37.144
62652.7,-37.146
62654.43,-37.148
62656.16,-37.15
62657.89,-37.151
62659.62,-37.153
62661.35,-37.155
62663.09,-37.156
62664.82,-37.158
62666.55,-37.159
62668.28,-37.16
62670.01,-37.162
62671.74,-37.163
62673.47,-37.164
62675.21,-37.166
62676.94,-37.167
62678.67,-37.168
62680.4,-37.17
62682.13,-37.171
62683.86,-37.172
62685.59,-37.174
62687.33,-37.175
62689.06,-37.177
62690.79,-37.178
62692.52,-37.18
62694.25,-37.182
62695.98,-37.184
62697.71,-37.186
62699.45,-37.188
62701.18,-37.19
62702.91,-37.192
62704.64,-37.195
62706.37,-37.197
62708.1,-37.2
62709.84,-37.203
62711.57,-37.206
62713.3,-37.209
62715.03,-37.212
62716.76,-37.215
62718.49,-37.219
62720.22,-37.222
62721.96,-37.226
62723.69,-37.23
62725.42,-37.234
62727.15,-37.238
62728.88,-37.243
62730.61,-37.247
62732.34,-37.252
62734.08,-37.257
62735.81,-37.262
62737.54,-37.267
62739.27,-37.272
62741,-37.277
62742.73,-37.283
62744.46,-37.288
62746.2,-37.294
62747.93,-37.3
62749.66,-37.306
62751.39,-37.312
62753.12,-37.319
62754.85,-37.325
62756.58,-37.332
62758.32,-37.338
62760.05,-37.345
62761.78,-37.352
62763.51,-37.359
62765.24,-37.366
62766.97,-37.374
62768.71,-37.381
62770.44,-37.388
62772.17,-37.396
62773.9,-37.404
62775.63,-37.411
62777.36,-37.419
62779.09,-37.427
62780.83,-37.435
62782.56,-37.443
62784.29,-37.451
62786.02,-37.459
62787.75,-37.467
62789.48,-37.476
62791.21,-37.484
62792.95,-37.492
62794.68,-37.5
62796.41,-37.508
62798.14,-37.516
62799.87,-37.525
62801.6,-37.533
62803.33,-37.541
62805.07,-37.549
62806.8,-37.557
62808.53,-37.565
62810.26,-37.573
62811.99,-37.581
62813.72,-37.589
62815.45,-37.596
62817.19,-37.604
62818.92,-37.612
62820.65,-37.619
62822.38,-37.627
62824.11,-37.634
62825.84,-37.642
62827.58,-37.649
62829.31,-37.656
62831.04,-37.663
62832.77,-37.671
62834.5,-37.678
62836.23,-37.684
62837.96,-37.691
62839.7,-37.698
62841.43,-37.705
62843.16,-37.711
62844.89,-37.718
62846.62,-37.724
62848.35,-37.73
62850.08,-37.737
62851.82,-37.743
62853.55,-37.748
62855.28,-37.754
62857.01,-37.76
62858.74,-37.765
62860.47,-37.771
62862.2,-37.776
62863.94,-37.781
62865.67,-37.786
62867.4,-37.79
62869.13,-37.795
62870.86,-37.799
62872.59,-37.803
62874.32,-37.807
62876.06,-37.811
62877.79,-37.815
62879.52,-37.818
62881.25,-37.822
62882.98,-37.825
62884.71,-37.827
62886.45,-37.83
62888.18,-37.833
62889.91,-37.835
62891.64,-37.837
62893.37,-37.839
62895.1,-37.84
62896.83,-37.842
62898.57,-37.843
62900.3,-37.844
62902.03,-37.845
62903.76,-37.845
62905.49,-37.846
62907.22,-37.846
62908.95,-37.846
62910.69,-37.846
62912.42,-37.845
62914.15,-37.845
62915.88,-37.844
62917.61,-37.843
62919.34,-37.842
62921.07,-37.84
62922.81,-37.839
62924.54,-37.837
62926.27,-37.835
62928,-37.833
62929.73,-37.831
62931.46,-37.829
62933.2,-37.826
62934.93,-37.823
62936.66,-37.821
62938.39,-37.817
62940.12,-37.814
62941.85,-37.811
62943.58,-37.807
62945.32,-37.804
62947.05,-37.8
62948.78,-37.796
62950.51,-37.792
62952.24,-37.788
62953.97,-37.784
62955.7,-37.78
62957.44,-37.775
62959.17,-37.771
62960.9,-37.766
62962.63,-37.762
62964.36,-37.757
62966.09,-37.752
62967.82,-37.748
62969.56,-37.743
62971.29,-37.738
62973.02,-37.733
62974.75,-37.728
62976.48,-37.723
62978.21,-37.717
62979.94,-37.712
62981.68,-37.707
62983.41,-37.702
62985.14,-37.696
62986.87,-37.691
62988.6,-37.686
62990.33,-37.68
62992.07,-37.675
62993.8,-37.67
62995.53,-37.664
62997.26,-37.659
62998.99,-37.653
63000.72,-37.648
63002.45,-37.642
63004.19,-37.637
63005.92,-37.631
63007.65,-37.625
63009.38,-37.62
63011.11,-37.614
63012.84,-37.608
63014.57,-37.602
63016.31,-37.597
63018.04,-37.591
63019.77,-37.585
63021.5,-37.579
63023.23,-37.574
63024.96,-37.568
63026.69,-37.562
63028.43,-37.557
63030.16,-37.551
63031.89,-37.545
63033.62,-37.54
63035.35,-37.534
63037.08,-37.529
63038.81,-37.524
63040.55,-37.518
63042.28,-37.513
63044.01,-37.508
63045.74,-37.502
63047.47,-37.497
63049.2,-37.492
63050.94,-37.487
63052.67,-37.482
63054.4,-37.478
63056.13,-37.473
63057.86,-37.468
63059.59,-37.464
63061.32,-37.46
63063.06,-37.456
63064.79,-37.452
63066.52,-37.448
63068.25,-37.445
63069.98,-37.441
63071.71,-37.438
63073.44,-37.435
63075.18,-37.432
63076.91,-37.43
63078.64,-37.428
63080.37,-37.426
63082.1,-37.424
63083.83,-37.423
63085.56,-37.422
63087.3,-37.421
63089.03,-37.421
63090.76,-37.42
63092.49,-37.421
63094.22,-37.421
63095.95,-37.422
63097.68,-37.423
63099.42,-37.424
63101.15,-37.426
63102.88,-37.429
63104.61,-37.431
63106.34,-37.434
63108.07,-37.437
63109.81,-37.441
63111.54,-37.445
63113.27,-37.449
63115,-37.454
63116.73,-37.459
63118.46,-37.464
63120.19,-37.47
63121.93,-37.476
63123.66,-37.482
63125.39,-37.488
63127.12,-37.494
63128.85,-37.501
63130.58,-37.508
63132.31,-37.516
63134.05,-37.523
63135.78,-37.531
63137.51,-37.539
63139.24,-37.547
63140.97,-37.555
63142.7,-37.564
63144.43,-37.572
63146.17,-37.581
63147.9,-37.59
63149.63,-37.599
63151.36,-37.608
63153.09,-37.617
63154.82,-37.627
63156.55,-37.636
63158.29,-37.646
63160.02,-37.655
63161.75,-37.665
63163.48,-37.674
63165.21,-37.684
63166.94,-37.693
63168.68,-37.703
63170.41,-37.712
63172.14,-37.722
63173.87,-37.731
63175.6,-37.74
63177.33,-37.75
63179.06,-37.759
63180.8,-37.768
63182.53,-37.777
63184.26,-37.785
63185.99,-37.794
63187.72,-37.803
63189.45,-37.811
63191.18,-37.819
63192.92,-37.827
63194.65,-37.835
63196.38,-37.842
63198.11,-37.85
63199.84,-37.857
63201.57,-37.864
63203.3,-37.87
63205.04,-37.877
63206.77,-37.883
63208.5,-37.889
63210.23,-37.895
63211.96,-37.9
63213.69,-37.905
63215.42,-37.91
63217.16,-37.915
63218.89,-37.92
63220.62,-37.925
63222.35,-37.929
63224.08,-37.933
63225.81,-37.937
63227.55,-37.941
63229.28,-37.945
63231.01,-37.949
63232.74,-37.953
63234.47,-37.957
63236.2,-37.96
63237.93,-37.964
63239.67,-37.968
63241.4,-37.972
63243.13,-37.975
63244.86,-37.979
63246.59,-37.983
63248.32,-37.987
63250.05,-37.99
63251.79,-37.994
63253.52,-37.998
63255.25,-38.003
63256.98,-38.007
63258.71,-38.011
63260.44,-38.016
63262.17,-38.021
63263.91,-38.026
63265.64,-38.031
63267.37,-38.036
63269.1,-38.042
63270.83,-38.047
63272.56,-38.053
63274.29,-38.059
63276.03,-38.065
63277.76,-38.072
63279.49,-38.079
63281.22,-38.085
63282.95,-38.092
63284.68,-38.099
63286.42,-38.107
63288.15,-38.114
63289.88,-38.122
63291.61,-38.13
63293.34,-38.138
63295.07,-38.147
63296.8,-38.155
63298.54,-38.164
63300.27,-38.173
63302,-38.182
63303.73,-38.191
63305.46,-38.201
63307.19,-38.21
63308.92,-38.22
63310.66,-38.23
63312.39,-38.241
63314.12,-38.251
63315.85,-38.262
63317.58,-38.272
63319.31,-38.283
63321.04,-38.294
63322.78,-38.306
63324.51,-38.317
63326.24,-38.328
63327.97,-38.34
63329.7,-38.351
63331.43,-38.362
63333.16,-38.374
63334.9,-38.385
63336.63,-38.397
63338.36,-38.408
63340.09,-38.419
63341.82,-38.431
63343.55,-38.442
63345.29,-38.453
63347.02,-38.463
63348.75,-38.474
63350.48,-38.484
63352.21,-38.495
63353.94,-38.505
63355.67,-38.515
63357.41,-38.524
63359.14,-38.534
63360.87,-38.543
63362.6,-38.551
63364.33,-38.56
63366.06,-38.568
63367.79,-38.576
63369.53,-38.583
63371.26,-38.59
63372.99,-38.597
63374.72,-38.604
63376.45,-38.61
63378.18,-38.616
63379.91,-38.621
63381.65,-38.627
63383.38,-38.631
63385.11,-38.636
63386.84,-38.64
63388.57,-38.644
63390.3,-38.648
63392.03,-38.651
63393.77,-38.655
63395.5,-38.657
63397.23,-38.66
63398.96,-38.662
63400.69,-38.664
63402.42,-38.666
63404.16,-38.667
63405.89,-38.668
63407.62,-38.669
63409.35,-38.67
63411.08,-38.67
63412.81,-38.67
63414.54,-38.67
63416.28,-38.67
63418.01,-38.669
63419.74,-38.669
63421.47,-38.667
63423.2,-38.666
63424.93,-38.665
63426.66,-38.663
63428.4,-38.661
63430.13,-38.659
63431.86,-38.657
63433.59,-38.655
63435.32,-38.653
63437.05,-38.65
63438.78,-38.648
63440.52,-38.645
63442.25,-38.643
63443.98,-38.64
63445.71,-38.637
63447.44,-38.634
63449.17,-38.631
63450.9,-38.629
63452.64,-38.626
63454.37,-38.623
63456.1,-38.62
63457.83,-38.617
63459.56,-38.614
63461.29,-38.612
63463.03,-38.609
63464.76,-38.606
63466.49,-38.604
63468.22,-38.601
63469.95,-38.599
63471.68,-38.597
63473.41,-38.595
63475.15,-38.593
63476.88,-38.591
63478.61,-38.589
63480.34,-38.587
63482.07,-38.585
63483.8,-38.584
63485.53,-38.582
63487.27,-38.58
63489,-38.579
63490.73,-38.578
63492.46,-38.577
63494.19,-38.575
63495.92,-38.574
63497.65,-38.574
63499.39,-38.573
63501.12,-38.572
63502.85,-38.571
63504.58,-38.571
63506.31,-38.57
63508.04,-38.57
63509.77,-38.569
63511.51,-38.569
63513.24,-38.569
63514.97,-38.569
63516.7,-38.569
63518.43,-38.569
63520.16,-38.569
63521.9,-38.57
63523.63,-38.57
63525.36,-38.571
63527.09,-38.571
63528.82,-38.572
63530.55,-38.573
63532.28,-38.574
63534.02,-38.575
63535.75,-38.576
63537.48,-38.578
63539.21,-38.579
63540.94,-38.581
63542.67,-38.583
63544.4,-38.584
63546.14,-38.587
63547.87,-38.589
63549.6,-38.591
63551.33,-38.594
63553.06,-38.596
63554.79,-38.599
63556.52,-38.602
63558.26,-38.605
63559.99,-38.608
63561.72,-38.612
63563.45,-38.615
63565.18,-38.619
63566.91,-38.623
63568.64,-38.627
63570.38,-38.632
63572.11,-38.636
63573.84,-38.641
63575.57,-38.646
63577.3,-38.651
63579.03,-38.656
63580.77,-38.661
63582.5,-38.667
63584.23,-38.672
63585.96,-38.678
63587.69,-38.684
63589.42,-38.69
63591.15,-38.697
63592.89,-38.703
63594.62,-38.71
63596.35,-38.717
63598.08,-38.724
63599.81,-38.731
63601.54,-38.738
63603.27,-38.745
63605.01,-38.753
63606.74,-38.76
63608.47,-38.768
63610.2,-38.776
63611.93,-38.784
63613.66,-38.792
63615.39,-38.8
63617.13,-38.808
63618.86,-38.817
63620.59,-38.825
63622.32,-38.833
63624.05,-38.842
63625.78,-38.85
63627.52,-38.859
63629.25,-38.868
63630.98,-38.876
63632.71,-38.885
63634.44,-38.893
63636.17,-38.902
63637.9,-38.911
63639.64,-38.919
63641.37,-38.928
63643.1,-38.936
63644.83,-38.944
63646.56,-38.953
63648.29,-38.961
63650.02,-38.969
63651.76,-38.977
63653.49,-38.985
63655.22,-38.993
63656.95,-39
63658.68,-39.008
63660.41,-39.015
63662.14,-39.022
63663.88,-39.029
63665.61,-39.036
63667.34,-39.042
63669.07,-39.048
63670.8,-39.054
63672.53,-39.059
63674.26,-39.064
63676,-39.069
63677.73,-39.073
63679.46,-39.077
63681.19,-39.081
63682.92,-39.085
63684.65,-39.088
63686.39,-39.09
63688.12,-39.092
63689.85,-39.094
63691.58,-39.096
63693.31,-39.097
63695.04,-39.098
63696.77,-39.098
63698.51,-39.098
63700.24,-39.098
63701.97,-39.097
63703.7,-39.096
63705.43,-39.095
63707.16,-39.093
63708.89,-39.092
63710.63,-39.089
63712.36,-39.087
63714.09,-39.084
63715.82,-39.081
63717.55,-39.077
63719.28,-39.074
63721.01,-39.07
63722.75,-39.066
63724.48,-39.062
63726.21,-39.057
63727.94,-39.053
63729.67,-39.048
63731.4,-39.043
63733.13,-39.038
63734.87,-39.033
63736.6,-39.028
63738.33,-39.023
63740.06,-39.018
63741.79,-39.012
63743.52,-39.007
63745.26,-39.002
63746.99,-38.997
63748.72,-38.991
63750.45,-38.986
63752.18,-38.981
63753.91,-38.976
63755.64,-38.972
63757.38,-38.967
63759.11,-38.963
63760.84,-38.959
63762.57,-38.955
63764.3,-38.952
63766.03,-38.948
63767.76,-38.946
63769.5,-38.943
63771.23,-38.941
63772.96,-38.939
63774.69,-38.938
63776.42,-38.937
63778.15,-38.936
63779.88,-38.936
63781.62,-38.937
63783.35,-38.937
63785.08,-38.939
63786.81,-38.94
63788.54,-38.943
63790.27,-38.945
63792,-38.948
63793.74,-38.952
63795.47,-38.955
63797.2,-38.96
63798.93,-38.964
63800.66,-38.969
63802.39,-38.975
63804.13,-38.98
63805.86,-38.986
63807.59,-38.993
63809.32,-38.999
63811.05,-39.006
63812.78,-39.013
63814.51,-39.021
63816.25,-39.029
63817.98,-39.037
63819.71,-39.045
63821.44,-39.054
63823.17,-39.062
63824.9,-39.071
63826.63,-39.08
63828.37,-39.09
63830.1,-39.099
63831.83,-39.108
63833.56,-39.118
63835.29,-39.127
63837.02,-39.137
63838.75,-39.146
63840.49,-39.156
63842.22,-39.165
63843.95,-39.175
63845.68,-39.184
63847.41,-39.194
63849.14,-39.203
63850.87,-39.212
63852.61,-39.221
63854.34,-39.23
63856.07,-39.238
63857.8,-39.246
63859.53,-39.254
63861.26,-39.262
63863,-39.269
63864.73,-39.277
63866.46,-39.283
63868.19,-39.29
63869.92,-39.296
63871.65,-39.301
63873.38,-39.307
63875.12,-39.311
63876.85,-39.316
63878.58,-39.32
63880.31,-39.324
63882.04,-39.327
63883.77,-39.33
63885.5,-39.333
63887.24,-39.335
63888.97,-39.337
63890.7,-39.338
63892.43,-39.339
63894.16,-39.34
63895.89,-39.34
63897.62,-39.34
63899.36,-39.34
63901.09,-39.339
63902.82,-39.338
63904.55,-39.337
63906.28,-39.335
63908.01,-39.333
63909.74,-39.331
63911.48,-39.329
63913.21,-39.326
63914.94,-39.323
63916.67,-39.32
63918.4,-39.317
63920.13,-39.313
63921.87,-39.31
63923.6,-39.306
63925.33,-39.302
63927.06,-39.297
63928.79,-39.293
63930.52,-39.288
63932.25,-39.284
63933.99,-39.279
63935.72,-39.275
63937.45,-39.27
63939.18,-39.265
63940.91,-39.26
63942.64,-39.255
63944.37,-39.25
63946.11,-39.245
63947.84,-39.24
63949.57,-39.236
63951.3,-39.231
63953.03,-39.226
63954.76,-39.221
63956.49,-39.217
63958.23,-39.212
63959.96,-39.207
63961.69,-39.203
63963.42,-39.199
63965.15,-39.194
63966.88,-39.19
63968.61,-39.186
63970.35,-39.183
63972.08,-39.179
63973.81,-39.175
63975.54,-39.172
63977.27,-39.168
63979,-39.165
63980.74,-39.162
63982.47,-39.159
63984.2,-39.156
63985.93,-39.154
63987.66,-39.151
63989.39,-39.149
63991.12,-39.146
63992.86,-39.144
63994.59,-39.142
63996.32,-39.141
63998.05,-39.139
63999.78,-39.138
64001.51,-39.136
64003.24,-39.135
64004.98,-39.134
64006.71,-39.133
64008.44,-39.133
64010.17,-39.132
64011.9,-39.131
64013.63,-39.131
64015.36,-39.13
64017.1,-39.13
64018.83,-39.13
64020.56,-39.129
64022.29,-39.129
64024.02,-39.129
64025.75,-39.129
64027.48,-39.129
64029.22,-39.128
64030.95,-39.128
64032.68,-39.128
64034.41,-39.127
64036.14,-39.127
64037.87,-39.127
64039.61,-39.126
64041.34,-39.126
64043.07,-39.125
64044.8,-39.124
64046.53,-39.124
64048.26,-39.123
64049.99,-39.122
64051.73,-39.121
64053.46,-39.121
64055.19,-39.12
64056.92,-39.119
64058.65,-39.118
64060.38,-39.117
64062.11,-39.116
64063.85,-39.115
64065.58,-39.114
64067.31,-39.114
64069.04,-39.113
64070.77,-39.112
64072.5,-39.112
64074.23,-39.111
64075.97,-39.111
64077.7,-39.11
64079.43,-39.11
64081.16,-39.11
64082.89,-39.109
64084.62,-39.109
64086.35,-39.109
